newid,st_wgt,caladj45,state,psu
05367151,60468.46346058578,1.0735190141977733,12,S35B
05367152,60468.46346058578,1.0735190141977733,12,S35B
05367431,80619.8748029601,2.090915371183385,12,NA
05367432,80619.8748029601,2.090915371183385,12,NA
05368021,64209.35259593704,2.0706887170314427,12,NA
05368022,64209.35259593704,2.0706887170314427,12,NA
05368051,90692.1054803486,2.820615841022363,12,NA
05368052,90692.1054803486,2.820615841022363,12,NA
05368481,31736.278499955057,1.022492029620501,12,S35D
05368482,31736.278499955057,1.022492029620501,12,S35D
05368821,112911.16373743128,2.6406894769422937,12,NA
05368822,112911.16373743128,2.6406894769422937,12,NA
05371491,54166.88075991269,1.5670487595173874,12,S35B
05371492,54166.88075991269,1.5670487595173874,12,S35B
05371501,85177.28265281334,1.696578935741769,12,NA
05371502,85177.28265281334,1.696578935741769,12,NA
05372381,49102.525766147846,0.6354002816723084,12,S35B
05372382,49102.525766147846,0.6354002816723084,12,S35B
05372491,103841.49022307986,2.2210213186141385,12,S35B
05372492,103841.49022307986,2.2210213186141385,12,S35B
05373021,14205.666592300002,0.8282569606195217,12,S35D
05373022,14205.666592300002,0.8282569606195217,12,S35D
05373151,40706.70827376684,1.1856721955028426,12,S35D
05373152,40706.70827376684,1.1856721955028426,12,S35D
05373351,24399.510006254106,1.328694170306769,12,S35D
05373352,24399.510006254106,1.328694170306769,12,S35D
05373441,73893.12521614246,2.0706887170314427,12,NA
05373442,73893.12521614246,2.0706887170314427,12,NA
05373681,53134.54064275013,1.022492029620501,12,NA
05373682,53134.54064275013,1.022492029620501,12,NA
05373801,34806.02770918091,1.1856721955028426,12,NA
05373802,34806.02770918091,1.1856721955028426,12,NA
05374631,42309.54630498028,2.0706887170314427,12,S35D
05374632,42309.54630498028,2.0706887170314427,12,S35D
05374911,83061.29875046124,1.825198134093668,12,NA
05374912,83061.29875046124,1.825198134093668,12,NA
05374951,82646.849359733,2.5471207535335676,12,S35D
05374952,82646.849359733,2.5471207535335676,12,S35D
05375091,27251.779092520846,1.022492029620501,12,NA
05375092,27251.779092520846,1.022492029620501,12,NA
05375451,91688.03544463385,2.0147629970850955,12,NA
05375452,91688.03544463385,2.0147629970850955,12,NA
05375881,90820.06666600582,1.4293988087873675,12,S35B
05375882,90820.06666600582,1.4293988087873675,12,S35B
05377791,15650.537893845643,0.852262133804644,12,S35D
05377792,15650.537893845643,0.852262133804644,12,S35D
05378301,15650.537893845643,0.852262133804644,12,S35D
05378302,15650.537893845643,0.852262133804644,12,S35D
05378331,24680.233295128095,0.6820322379887873,12,NA
05378332,24680.233295128095,0.6820322379887873,12,NA
05379021,74393.32215938963,1.360939934037663,12,NA
05379022,74393.32215938963,1.360939934037663,12,NA
05379251,83847.60080307943,2.3496405169660375,12,NA
05379252,83847.60080307943,2.3496405169660375,12,NA
05379491,30571.192229451048,0.7149782443622875,12,NA
05379492,30571.192229451048,0.7149782443622875,12,NA
05380191,30413.559060326686,0.6820322379887873,12,NA
05380192,30413.559060326686,0.6820322379887873,12,NA
05380221,56584.32003526713,1.8924897793884297,12,NA
05380222,56584.32003526713,1.8924897793884297,12,NA
05380711,155797.479978957,2.4520652810459875,12,S35B
05380712,155797.479978957,2.4520652810459875,12,S35B
05381161,79521.37083240219,2.1958250567599036,12,NA
05381162,79521.37083240219,2.1958250567599036,12,NA
05382651,37395.09456865319,1.3606442736279214,12,NA
05382652,37395.09456865319,1.3606442736279214,12,NA
05383131,26507.43924236111,0.6820322379887873,12,NA
05383132,26507.43924236111,0.6820322379887873,12,NA
05384071,45494.23993914609,0.9560967004671905,12,NA
05384072,45494.23993914609,0.9560967004671905,12,NA
05384511,71543.76978456666,1.1616670223177206,12,NA
05384512,71543.76978456666,1.1616670223177206,12,NA
05384701,82665.45836657232,1.7372786553332442,12,NA
05384702,82665.45836657232,1.7372786553332442,12,NA
05384761,43595.69369692426,1.022492029620501,12,NA
05384762,43595.69369692426,1.022492029620501,12,NA
05385151,33042.338079648674,2.0434807960195123,12,S35D
05385152,33042.338079648674,2.0434807960195123,12,S35D
05385261,89107.11320915769,1.6868800487106186,12,NA
05385262,89107.11320915769,1.6868800487106186,12,NA
05385331,43931.44439582057,1.8924897793884297,12,S35D
05385332,43931.44439582057,1.8924897793884297,12,S35D
05385531,61418.336150066025,2.2762984477092543,12,NA
05385532,61418.336150066025,2.2762984477092543,12,NA
05386261,115176.83896044017,1.7579303480130763,12,S35B
05386262,115176.83896044017,1.7579303480130763,12,S35B
05386401,51794.7364189956,1.3559020913186994,12,NA
05386402,83387.33927062216,2.1829451315649937,12,NA
05386651,167271.8476516162,2.053134844543982,12,S35B
05386652,167271.8476516162,2.053134844543982,12,S35B
05387361,34476.87098119549,0.507076743730151,12,S35B
05387362,37065.725241583015,0.5451529307792958,12,S35B
05387771,31954.81616339141,1.1856721955028426,12,S35D
05387772,31954.81616339141,1.1856721955028426,12,S35D
05388131,74565.35748631811,1.5670487595173874,12,NA
05388132,74565.35748631811,1.5670487595173874,12,NA
05388461,14066.714826400002,0.5,12,S35D
05388462,14066.714826400002,0.5,12,S35D
05389121,36542.64832049282,1.3559020913186994,12,S35D
05389122,36542.64832049282,1.3559020913186994,12,S35D
05389361,28766.873282592318,0.9148905852360977,12,NA
05389362,28766.873282592318,0.9148905852360977,12,NA
05389661,104547.99042005173,2.4520652810459875,12,NA
05389662,104547.99042005173,2.4520652810459875,12,NA
05391461,35801.68601203383,1.7544795973792149,12,NA
05391462,35801.68601203383,1.7544795973792149,12,NA
05392371,38930.02304437157,1.0777691587156162,12,S35D
05392372,38930.02304437157,1.0777691587156162,12,S35D
05393031,66183.62842558,1.1856721955028426,12,NA
05393032,66183.62842558,1.1856721955028426,12,NA
05393091,52601.58348409697,1.8372126502933142,12,NA
05393092,52601.58348409697,1.8372126502933142,12,NA
05393921,36145.79184055134,1.022492029620501,12,S35B
05393922,36145.79184055134,1.022492029620501,12,S35B
05394471,30258.268563115253,1.51964615968038,12,S35B
05394472,30258.268563115253,1.51964615968038,12,S35B
05394851,23059.615586694163,1.022492029620501,12,NA
05394852,23059.615586694163,1.022492029620501,12,NA
05395121,26507.43924236111,0.6820322379887873,12,NA
05395122,26507.43924236111,0.6820322379887873,12,NA
05395411,25297.22321880308,1.022492029620501,12,NA
05395412,25297.22321880308,1.022492029620501,12,NA
05395631,85998.46305711288,2.2210213186141385,12,NA
05395632,85998.46305711288,2.2210213186141385,12,NA
05396091,43104.22233881437,0.5642795814919284,12,S35B
05396092,43104.22233881437,0.5642795814919284,12,S35B
05396651,34159.72353506445,0.8018635271820183,12,S35B
05396652,34159.72353506445,0.8018635271820183,12,S35B
05396801,58896.7427228198,1.9211749827802587,12,NA
05396802,58896.7427228198,1.9211749827802587,12,NA
05398011,19714.873231862166,0.6220031287532538,12,NA
05398012,19714.873231862166,0.6220031287532538,12,NA
05398021,18125.215095065152,0.5,12,NA
05398022,18125.215095065152,0.5,12,NA
05398151,80971.6953548017,1.849535069866795,12,NA
05398152,80971.6953548017,1.849535069866795,12,NA
05398501,33989.63683559836,0.56107683366512,12,NA
05398502,33989.63683559836,0.56107683366512,12,NA
05399991,68990.77602004954,1.1856721955028426,12,S35B
05399992,68990.77602004954,1.1856721955028426,12,S35B
05400331,18373.81250611225,0.9199091370589497,12,S35D
05400332,18373.81250611225,0.9199091370589497,12,S35D
05401681,70269.41236999167,2.216995962172819,12,NA
05401682,70269.41236999167,2.216995962172819,12,NA
05401761,20783.050376290365,0.6820322379887873,12,S35D
05401762,20783.050376290365,0.6820322379887873,12,S35D
05402231,18109.584380602686,0.5179001712606842,12,NA
05402232,18109.584380602686,0.5179001712606842,12,NA
05402701,9955.6954,0.5,12,S35B
05402702,9955.6954,0.5,12,S35B
05403051,51269.78601775081,1.6825079218777466,12,S35D
05403052,51269.78601775081,1.6825079218777466,12,S35D
05403331,56235.61977557733,1.7372786553332442,12,S35B
05403332,71657.70003390996,2.2137106918353693,12,S35B
05403651,51801.9404715366,1.3559020913186994,12,NA
05403652,51801.9404715366,1.3559020913186994,12,NA
05404661,70766.12637993993,1.1856721955028426,12,S35B
05405811,28680.748528184973,1.0321127344022125,12,NA
05405812,28680.748528184973,1.0321127344022125,12,NA
05405841,33472.43537298629,1.8280324018658747,12,S35D
05405842,33472.43537298629,1.8280324018658747,12,S35D
05406331,59104.23442336865,1.1420733847927513,12,S35B
05406332,59104.23442336865,1.1420733847927513,12,S35B
05406411,37901.8212543785,1.2631423829741313,12,NA
05406412,37901.8212543785,1.2631423829741313,12,NA
05406421,16318.769021718255,0.6820322379887873,12,NA
05406422,16318.769021718255,0.6820322379887873,12,NA
05407821,35928.64397052699,1.3631688740435706,12,S35B
05407822,35928.64397052699,1.3631688740435706,12,S35B
05408151,25937.248456533995,1.4165127235425197,12,S35D
05408152,25937.248456533995,1.4165127235425197,12,S35D
05408931,33655.008162580256,0.6793291845832413,12,S35B
05408932,33655.008162580256,0.6793291845832413,12,S35B
05409011,15155.98877320867,0.5,12,NA
05409012,15155.98877320867,0.5,12,NA
05409691,29859.021056875157,0.6820322379887873,12,NA
05409692,29859.021056875157,0.6820322379887873,12,NA
05410261,34862.63236125252,1.1530384334055261,12,S35B
05410262,34862.63236125252,1.1530384334055261,12,S35B
05410441,78461.1003017027,2.0706887170314427,12,NA
05410442,78461.1003017027,2.0706887170314427,12,NA
05411491,19180.204032423968,0.5,12,NA
05411492,19180.204032423968,0.5,12,NA
05446661,43549.657951430374,0.8284169985235396,12,NA
