newid,st_wgt,caladj45,state,psu
05379672,49010.75706068604,2.0075281985372495,06,S49A
05379861,32485.531641786736,0.9517840158681943,06,S49A
05379862,32485.531641786736,0.9517840158681943,06,S49A
05380321,39894.04828891872,0.6732380782580687,06,NA
05380322,39894.04828891872,0.6732380782580687,06,NA
05380681,78294.48363779465,1.6144624569162758,06,NA
05380682,78294.48363779465,1.6144624569162758,06,NA
05381271,14412.890848259163,0.9892847964531377,06,S49E
05381272,14412.890848259163,0.9892847964531377,06,S49E
05381561,27586.378138123524,0.9114957485866904,06,S49C
05381562,27586.378138123524,0.9114957485866904,06,S49C
05381601,46721.830123113585,0.7106926276188714,06,NA
05381602,46721.830123113585,0.7106926276188714,06,NA
05381791,59256.18453250525,1.3103110120539019,06,S49C
05381792,19165.537413570113,1.3103110120539019,06,S49C
05382091,58944.09925225082,1.8361218809006266,06,S49A
05382092,58944.09925225082,1.8361218809006266,06,S49A
05382431,57726.46977631438,1.138856617918377,06,NA
05382432,57726.46977631438,1.138856617918377,06,NA
05382561,24068.044471893772,1.1323337317044815,06,S49E
05382562,24068.044471893772,1.1323337317044815,06,S49E
05382611,27667.346138358105,1.0274254112899106,06,S49A
05382612,27667.346138358105,1.0274254112899106,06,S49A
05383441,48002.642177293324,0.7181300015731361,06,NA
05383442,48002.642177293324,0.7181300015731361,06,NA
05383731,56203.45141769571,1.421785504541834,06,NA
05383732,56203.45141769571,1.421785504541834,06,NA
05383791,26070.032083627477,0.9005989475897551,06,S49B
05383792,26070.032083627477,0.9005989475897551,06,S49B
05384391,78894.44736748097,0.726440817257384,06,NA
05384392,78894.44736748097,0.726440817257384,06,NA
05384591,41719.5700824016,1.1355280288029663,06,S49A
05384592,41719.5700824016,1.1355280288029663,06,S49A
05384741,29556.210892771436,0.800064541958224,06,S49B
05384742,29556.210892771436,0.800064541958224,06,S49B
05384831,19113.155532086155,1.1007160030816041,06,S49E
05384832,19113.155532086155,1.1007160030816041,06,S49E
05384991,19879.907601415187,0.6732380782580687,06,S49C
05384992,19879.907601415187,0.6732380782580687,06,S49C
05385401,24988.638857121958,0.7527638422633599,06,S49B
05385402,24988.638857121958,0.7527638422633599,06,S49B
05385711,31065.80733154984,0.6128817578418637,06,NA
05385712,31065.80733154984,0.6128817578418637,06,NA
05385771,11659.299937455922,0.6704893785615705,06,S49C
05385772,11659.299937455922,0.6704893785615705,06,S49C
05386441,25361.079959140916,0.6865054825427037,06,S49B
05386442,25361.079959140916,0.6865054825427037,06,S49B
05386771,34020.21198310294,1.0248331505145487,06,S49B
05386772,34020.21198310294,1.0248331505145487,06,S49B
05386841,46243.10734708456,0.6918069765671602,06,NA
05386842,46243.10734708456,0.6918069765671602,06,NA
05386911,35875.73838202808,0.7815676526232133,06,S49A
05386912,35875.73838202808,0.7815676526232133,06,S49A
05387791,27228.815217989668,0.6153625431957412,06,S49A
05387792,27228.815217989668,0.6153625431957412,06,S49A
05387981,59325.55844271772,1.0688960806544041,06,NA
05387982,59325.55844271772,1.0688960806544041,06,NA
05388211,49549.37551075523,1.3486405682277098,06,S49A
05388212,49549.37551075523,1.3486405682277098,06,S49A
05388231,29520.85099003627,0.7833583664920006,06,NA
05388232,29520.85099003627,0.7833583664920006,06,NA
05388411,20645.247812381167,0.668008593207693,06,S49A
05388412,20645.247812381167,0.668008593207693,06,S49A
05388791,28996.834157790225,0.668008593207693,06,NA
05388792,28996.834157790225,0.668008593207693,06,NA
05389031,42360.35008166055,0.800064541958224,06,NA
05389032,42360.35008166055,0.800064541958224,06,NA
05390031,64808.94354529535,1.242087190928773,06,S49A
05390032,64808.94354529535,1.242087190928773,06,S49A
05390111,31840.00540292351,0.7682514099385791,06,S49B
05390112,31840.00540292351,0.7682514099385791,06,S49B
05390121,39027.91762580979,0.5838661639187159,06,NA
05390122,39027.91762580979,0.5838661639187159,06,NA
05390371,18902.846124072556,0.88733154330512,06,S49A
05390372,18902.846124072556,0.88733154330512,06,S49A
05390441,43082.626878636096,0.6732380782580687,06,NA
05390442,43082.626878636096,0.6732380782580687,06,NA
05390601,60821.50169900749,1.3043559821070443,06,NA
05390602,60821.50169900749,1.3043559821070443,06,NA
05390641,26383.28586037354,0.7527638422633599,06,S49A
05390642,26383.28586037354,0.7527638422633599,06,S49A
05390791,13662.176276581871,0.7867971376735889,06,S49E
05390792,13662.176276581871,0.7867971376735889,06,S49E
05391191,20050.018049398528,0.668008593207693,06,S49A
05391192,20050.018049398528,0.668008593207693,06,S49A
05391391,32969.00707667577,1.0868237458784047,06,S49A
05391392,32969.00707667577,1.0868237458784047,06,S49A
05391571,15263.470005072688,0.7527638422633599,06,S49E
05391572,15263.470005072688,0.7527638422633599,06,S49E
05391721,15666.860920744506,0.6893261912132826,06,S49C
05391722,15666.860920744506,0.6893261912132826,06,S49C
05391801,34127.21158380918,1.099384397836698,06,S49E
05391802,34127.21158380918,1.099384397836698,06,S49E
05392021,75737.34738572405,1.1330472434490888,06,NA
05392022,75737.34738572405,1.1330472434490888,06,NA
05392401,12469.819984353438,0.7181300015731361,06,S49E
05392402,12469.819984353438,0.7181300015731361,06,S49E
05392491,51767.81840352328,1.1101939565620527,06,NA
05392492,51767.81840352328,1.1101939565620527,06,NA
05392541,15752.632426185895,0.6153625431957412,06,S49E
05392542,15752.632426185895,0.6153625431957412,06,S49E
05393141,102813.81393583822,1.324917424977238,06,NA
05393142,102813.81393583822,1.324917424977238,06,NA
05393191,57450.41700732629,1.5636920191024717,06,S49A
05393192,57450.41700732629,1.5636920191024717,06,S49A
05393421,23476.534323733624,0.6893261912132826,06,S49A
05393422,23476.534323733624,0.6893261912132826,06,S49A
05393721,20428.391813311464,0.9876002586414079,06,S49A
05393722,20428.391813311464,0.9876002586414079,06,S49A
05393751,41436.94309718542,0.726440817257384,06,NA
05393861,26836.38240413058,0.726440817257384,06,S49B
05393862,26836.38240413058,0.726440817257384,06,S49B
05393991,71787.92093532068,1.2934362413155118,06,NA
05393992,71787.92093532068,1.2934362413155118,06,NA
05394781,53326.84765332691,1.7658289982594224,06,S49B
05394782,53326.84765332691,1.7658289982594224,06,S49B
05394881,34833.769137927426,0.7682514099385791,06,NA
05394882,34833.769137927426,0.7682514099385791,06,NA
05394891,22403.204779982567,0.6392047828478397,06,S49A
05394892,22403.204779982567,0.6392047828478397,06,S49A
05394901,54935.69211638133,1.4516244157176292,06,NA
05394902,54935.69211638133,1.4516244157176292,06,NA
05394911,30288.596697543067,0.668008593207693,06,NA
05394912,30288.596697543067,0.668008593207693,06,NA
05394991,12942.170375227268,0.668008593207693,06,S49B
05394992,12942.170375227268,0.668008593207693,06,S49B
05395431,19118.496601897965,0.8378720238858504,06,S49E
05395432,19118.496601897965,0.8378720238858504,06,S49E
05395581,30371.13151585834,0.8221238342473377,06,S49B
05395582,30371.13151585834,0.8221238342473377,06,S49B
05395621,30715.5845475679,1.646679968918051,06,S49E
05395622,30715.5845475679,1.646679968918051,06,S49E
05396041,95748.57421804788,1.442321997304781,06,NA
05396042,95748.57421804788,1.442321997304781,06,NA
05396061,43600.17571565798,1.004430065880146,06,NA
05396062,43600.17571565798,1.004430065880146,06,NA
05396141,16122.890904100796,0.6893261912132826,06,S49C
05396142,16122.890904100796,0.6893261912132826,06,S49C
05396181,44181.91151120208,1.442321997304781,06,S49C
05396182,40703.31496773437,1.3287629378892607,06,S49C
05396411,18855.968807990885,1.1022051065072769,06,S49E
05396412,18855.968807990885,1.1022051065072769,06,S49E
05396431,13337.348603767208,0.7181300015731361,06,S49A
05396432,13337.348603767208,0.7181300015731361,06,S49A
05396491,13595.810038909545,0.7815676526232133,06,S49B
05396492,13595.810038909545,0.7815676526232133,06,S49B
05396751,32650.001661345705,1.320104171745557,06,S49B
05396752,32650.001661345705,1.320104171745557,06,S49B
05396941,15679.213487491234,0.6392047828478397,06,S49C
05396942,15679.213487491234,0.6392047828478397,06,S49C
05397051,37499.96505928514,1.1028438558686582,06,S49A
05397052,37499.96505928514,1.1028438558686582,06,S49A
05397661,32045.491037537548,0.8641950488918263,06,S49C
05397881,15937.601568237842,0.5996143535572286,06,S49C
05397882,15937.601568237842,0.5996143535572286,06,S49C
05398211,31862.45536666143,1.8127516702169786,06,S49C
05398212,31862.45536666143,1.8127516702169786,06,S49C
05398341,33979.11690414379,0.6392047828478397,06,NA
05398342,33979.11690414379,0.6392047828478397,06,NA
05398361,28024.036914695407,0.750635989476306,06,S49A
05398362,28024.036914695407,0.750635989476306,06,S49A
05398631,54354.3708607218,1.1028438558686582,06,S49A
05398632,54354.3708607218,1.1028438558686582,06,S49A
05398851,47139.17930865945,1.0863593378900966,06,S49A
05398852,47139.17930865945,1.0863593378900966,06,S49A
05398931,47957.60786737035,2.788324072770852,06,S49C
05398932,47957.60786737035,2.788324072770852,06,S49C
05399021,28660.14530546639,0.7682514099385791,06,S49B
05399022,28660.14530546639,0.7682514099385791,06,S49B
05399151,44171.252459792995,1.0868237458784047,06,S49B
05399152,44171.252459792995,1.0868237458784047,06,S49B
05399261,16634.535105552146,0.754984005653944,06,S49A
05399262,16634.535105552146,0.754984005653944,06,S49A
05399541,50980.2985766127,0.9112740910990283,06,S49C
05399542,50980.2985766127,0.9112740910990283,06,S49C
05400211,21147.106740765266,1.2863159484516893,06,S49A
05400212,21147.106740765266,1.2863159484516893,06,S49A
05400801,63187.371412584325,0.7527638422633599,06,NA
05400802,63187.371412584325,0.7527638422633599,06,NA
05400861,33494.797583923864,0.9183635145938372,06,S49A
05400862,33494.797583923864,0.9183635145938372,06,S49A
05401151,33979.11690414379,0.6392047828478397,06,NA
05401152,33979.11690414379,0.6392047828478397,06,NA
05401781,17740.90963370293,0.800064541958224,06,S49A
05401782,17740.90963370293,0.800064541958224,06,S49A
05401841,73655.6666472351,0.9892847964531377,06,NA
05401842,73655.6666472351,0.9892847964531377,06,NA
05401871,19701.906049323494,0.6128817578418637,06,S49E
05401872,19701.906049323494,0.6128817578418637,06,S49E
05402041,29156.916864004736,0.7815676526232133,06,S49B
05402042,29156.916864004736,0.7815676526232133,06,S49B
05402091,29451.858676269247,1.190796922691524,06,S49B
05402092,29451.858676269247,1.190796922691524,06,S49B
05402681,63711.76200019495,1.560018524562992,06,S49A
05402682,63711.76200019495,1.560018524562992,06,S49A
05402791,21905.249581819575,0.7682514099385791,06,S49E
05402792,21905.249581819575,0.7682514099385791,06,S49E
05402981,35319.713618079004,1.3409860191358576,06,S49A
05402982,35319.713618079004,1.3409860191358576,06,S49A
05403081,35123.19421101013,1.0281564146347146,06,S49B
05403082,35123.19421101013,1.0281564146347146,06,S49B
05403091,15087.704800421547,0.726440817257384,06,S49B
05403092,15087.704800421547,0.726440817257384,06,S49B
05403151,15772.683135840587,0.5838661639187159,06,S49C
05403152,16623.532938351043,0.6153625431957412,06,S49C
05403951,41455.09293666906,0.6889862678965812,06,NA
05403952,41455.09293666906,0.6889862678965812,06,NA
05404091,23381.74689477711,0.8796826165670455,06,S49C
05404092,23381.74689477711,0.8796826165670455,06,S49C
05404321,34512.557732185414,0.6392047828478397,06,NA
05404322,34512.557732185414,0.6392047828478397,06,NA
05404421,13592.54143000538,0.6392047828478397,06,S49E
05404422,13592.54143000538,0.6392047828478397,06,S49E
05404551,36059.80210844811,1.636629678327342,06,S49A
05404552,36059.80210844811,1.636629678327342,06,S49A
05404691,15402.347169540193,0.7243129644703301,06,S49E
05404692,15402.347169540193,0.7243129644703301,06,S49E
05405291,12920.511385386766,0.6547411889230579,06,S49C
05405292,12920.511385386766,0.6547411889230579,06,S49C
05405441,29407.71482727833,0.800064541958224,06,S49A
05405442,29407.71482727833,0.800064541958224,06,S49A
05405691,55887.36678796802,1.0143469483423107,06,NA
05405692,55887.36678796802,1.0143469483423107,06,NA
05405701,27120.74103103609,0.726440817257384,06,S49A
05405702,28103.477583527496,0.7527638422633599,06,S49A
05405911,24504.132709931717,1.1121578181193184,06,S49A
05405912,24504.132709931717,1.1121578181193184,06,S49A
05406222,44824.11414668032,1.5479438294639591,06,S49C
05406442,63105.0477317026,0.7527638422633599,06,S49A
05406451,28711.50862760348,1.2138391509155952,06,S49B
05406452,28711.50862760348,1.2138391509155952,06,S49B
05406501,24379.69815259586,1.0274254112899106,06,S49B
05406502,24379.69815259586,1.0274254112899106,06,S49B
05406761,25337.340915719076,0.6893261912132826,06,S49A
05406762,25337.340915719076,0.6893261912132826,06,S49A
05407021,16675.40612025916,0.8028852506288029,06,S49B
05407022,16675.40612025916,0.8028852506288029,06,S49B
05407191,76671.41357875451,0.9134019438860823,06,NA
05407192,76671.41357875451,0.9134019438860823,06,NA
05407341,13655.798149861832,0.6392047828478397,06,S49B
05407342,13655.798149861832,0.6392047828478397,06,S49B
05407491,45534.172059482284,0.8632545802951299,06,NA
05407492,45534.172059482284,0.8632545802951299,06,NA
05407731,60037.273968945854,1.6461076318077903,06,S49A
05407891,28572.91728602651,0.9662567620304164,06,S49A
05407892,28572.91728602651,0.9662567620304164,06,S49A
05408031,21106.352021676623,0.6178433285496187,06,S49B
05408032,21106.352021676623,0.6178433285496187,06,S49B
05408301,57198.96834013947,0.7682514099385791,06,NA
05408302,57198.96834013947,0.7682514099385791,06,NA
05408791,23663.02682242057,0.8759473945252796,06,S49C
05408792,23663.02682242057,0.8759473945252796,06,S49C
05409021,27536.771147334028,1.0684316726660963,06,S49A
05409022,27536.771147334028,1.0684316726660963,06,S49A
05409101,22024.66917625069,0.6392047828478397,06,NA
05409102,22024.66917625069,0.6392047828478397,06,NA
05409411,57111.65971682139,0.7106926276188714,06,NA
05409412,57111.65971682139,0.7106926276188714,06,NA
05409471,19423.280453573323,0.9134019438860823,06,S49E
05409472,19423.280453573323,0.9134019438860823,06,S49E
05409681,48693.52784614312,1.646679968918051,06,S49A
05409682,48693.52784614312,1.646679968918051,06,S49A
05410331,23863.89499266495,0.6392047828478397,06,S49A
05410332,23863.89499266495,0.6392047828478397,06,S49A
05410671,54295.46160289118,0.6392047828478397,06,NA
05410672,54295.46160289118,0.6392047828478397,06,NA
05410931,52467.25944968691,1.3902891252648089,06,S49B
05410932,52467.25944968691,1.3902891252648089,06,S49B
05411101,47280.85918298197,0.7626099925974212,06,S49A
05411102,47280.85918298197,0.7626099925974212,06,S49A
05411201,37218.76088686764,0.6893261912132826,06,NA
05411202,37218.76088686764,0.6893261912132826,06,NA
05411481,44581.44277412402,0.8028852506288029,06,NA
05411482,44581.44277412402,0.8028852506288029,06,NA
05447331,17595.260674981953,0.5667289694857526,06,S49A
05447332,7761.761627850001,0.25,06,S49A
05447421,29687.475712766445,0.7198444618226383,06,S49B
05447422,29687.475712766445,0.7198444618226383,06,S49B
05447531,21607.258117980622,0.4907238156922049,06,S49A
05447532,21607.258117980622,0.4907238156922049,06,S49A
05447551,41812.63095189162,1.3467506784111865,06,S49A
05447552,41812.63095189162,1.3467506784111865,06,S49A
05447861,29498.141753014537,1.163690207388999,06,S49C
05447862,29498.141753014537,1.163690207388999,06,S49C
05448241,35067.37589349378,0.6659762640128447,06,NA
05448242,35067.37589349378,0.6659762640128447,06,NA
05448331,87952.89661092973,1.281827984845909,06,NA
05448332,87952.89661092973,1.281827984845909,06,NA
05448451,59600.991485915605,1.1901227786344617,06,S49A
05448452,59600.991485915605,1.1901227786344617,06,S49A
05448471,26663.077156700496,0.6183025761306093,06,S49E
05448472,26663.077156700496,0.6183025761306093,06,S49E
05448541,26606.64677025169,1.1002064029587264,06,S49A
05448542,26606.64677025169,1.1002064029587264,06,S49A
05448781,177421.11712772623,2.4754624535861005,06,NA
05448782,177421.11712772623,2.4754624535861005,06,NA
05448861,24419.82682835673,0.5667289694857526,06,NA
05448862,24419.82682835673,0.5667289694857526,06,NA
05449001,49788.028295849836,1.7455092131650254,06,S49A
05449002,49788.028295849836,1.7455092131650254,06,S49A
05449211,72480.21753608703,1.0112779134919412,06,NA
