NEWID,STATE,PSU,st_wgt,CALADJ45
05107343,06,NA,27520.741537524387,0.6369192587289625
05107413,06,S49E,13565.501935925591,0.9426118403054684
05107423,06,S49A,25855.701816506487,1.110616589177161
05107463,06,S49C,27947.095978720376,1.7545528134278814
05107503,06,S49C,31831.22122557706,1.6774438529557179
05107923,06,S49A,38881.27537375528,1.3686654595489929
05108273,06,S49E,11600.712831563762,0.98363216
05108293,06,NA,40670.73379329667,0.9412527487411467
05108663,06,S49A,34286.265294623925,1.1462820942335288
05109973,06,NA,23657.992537233666,0.7019305039397462
05110343,06,S49C,14787.69395709465,0.7498783079964151
05110883,06,S49A,25145.87823487304,0.8517639571272031
05111103,06,S49A,25556.32277674477,0.8562768722152188
05111603,06,NA,36055.179173816934,0.8657832910760689
05111863,06,S49A,24762.21003016736,0.8296697431393449
05111943,06,S49C,15792.782148951479,0.792159036
05111963,06,S49A,25493.030890586397,0.8541562471632606
05112063,06,S49A,25813.43686609464,0.8965050748961352
05112463,06,S49A,30199.924245650447,1.0118629702757245
05112753,06,NA,29061.37702366002,0.690273387
05113843,06,NA,23334.245482426744,0.7105435140580474
05114253,06,NA,38317.61605178587,0.8878986208539134
05114433,06,NA,32195.87485295947,0.8571702809577677
05114833,06,NA,32711.086988276642,0.8485572708394664
05115703,06,NA,32947.23098329315,0.7835460256286828
05115783,06,NA,38677.21114880928,0.9506031066653201
05115863,06,S49A,22617.64603991032,0.8494252884358072
05115893,06,S49E,11962.326791631396,0.792159036
05116033,06,S49A,24473.870847935992,0.9191374189633023
05116193,06,S49C,24224.94659489424,1.2573485958393529
05116303,06,S49A,22312.573657352914,0.9412527487411467
05116343,06,S49B,16401.803914182685,0.6369192587289625
05116563,06,S49E,10334.223291383167,1.3279036833510396
05116623,06,S49B,22601.99337,0.8776866822375105
05116943,06,S49E,8111.943139158635,1.042350147650158
05117523,06,S49A,22665.49903599149,0.9620746461475966
05117903,06,NA,39232.64372194191,1.0445144415375853
05118463,06,S49A,15224.632459568362,1.2518370322463166
05118483,06,NA,42554.99915944524,1.0459108400930845
05118823,06,S49C,17335.567142520802,1.0070037341452245
05119203,06,NA,57155.47856212209,1.489553115
05119283,06,NA,23917.190278624505,1.103691674927297
05119493,06,S49A,25889.07362,0.9722865847639995
05119573,06,S49E,9618.064011117334,0.6369192587289625
05120043,06,S49E,18653.379174391135,1.9210734646303376
05120083,06,NA,52304.712532043784,1.2596923758469276
05120273,06,NA,33375.133913316684,0.8657832910760689
05120353,06,NA,34650.448501448845,0.8029227443279854
05120453,06,NA,51495.19215680276,1.307627725191282
05120643,06,S49B,18447.721253636042,0.8485572708394664
05120833,06,S49A,29662.013065868454,1.0077091726590777
05120993,06,NA,58063.463555215356,1.4744171559597348
05121513,06,S49E,11454.112758836794,0.7835460256286828
05121613,06,S49C,15773.13403928364,0.792159036
05121803,06,S49A,28481.40419425207,1.069643805109937
05122423,06,S49C,12682.065578737987,0.6369192587289625
05122673,06,S49A,31762.70367237907,1.1012158391304274
05122893,06,S49A,18378.985744406837,0.6369192587289625
05123193,06,S49B,20177.703993038984,0.7835460256286828
05123293,06,S49C,9161.753703693614,0.8928222718311077
05123373,06,NA,32947.23098329315,0.7835460256286828
05123473,06,S49C,21671.72943591994,1.1046529364348412
05124023,06,NA,27486.502443818823,0.6369192587289625
05124973,06,S49A,30812.886428359336,1.068285588
05125283,06,S49A,22070.497729428567,0.9310408101247438
05201472,06,S49B,16259.948098937444,0.8369001535159162
05201742,06,S49A,20958.956751708625,1.090192711944355
05201882,06,S49A,24524.748638827663,0.8455131636342174
05202002,06,S49B,19021.521481254615,0.8485572708394664
05202062,06,S49B,23613.238762232286,0.9716986721481577
05202152,06,S49B,17123.765130628228,0.7638976419452809
05202714,06,S49E,16974.36699232012,1.110616589177161
05202742,06,S49B,14524.899125710497,0.555303737
05202902,06,NA,26746.082042436028,0.6369192587289625
05203072,06,S49A,36157.75790912657,1.1984829043590832
05203172,06,S49E,13830.89330476825,0.9412527487411467
05203192,06,S49A,27312.295049940018,1.7644366274493617
05203292,06,S49C,26218.244413540135,1.5037599088533968
05203372,06,S49A,11421.074485121928,0.8455131636342174
05203472,06,NA,32913.58990371809,0.7960711605485739
05203582,06,S49E,13174.919156529673,0.8873107082380716
05204044,06,NA,24967.750351102557,0.792159036
05204214,06,S49E,12551.085705636759,0.8541562471632606
05204282,06,S49B,13411.169054402226,0.690273387
05204412,06,S49B,19407.66526344495,0.8657832910760689
05204452,06,NA,33265.049329842805,0.792159036
05204642,06,NA,34101.575843851366,1.0533732748362303
05204952,06,NA,45768.3463,1.047861711243194
05205002,06,S49A,24836.958145106684,0.8562768722152188
05205042,06,S49C,20385.300202902596,1.1692086125810428
05205142,06,S49A,17245.977421902324,0.792159036
05205152,06,NA,28243.3514,0.690273387
05205182,06,S49A,29053.645563222235,1.0016510316593217
05205422,06,S49E,13619.802456211144,0.9268870937497965
05205502,06,S49A,20269.552028955837,0.9310408101247438
05205832,06,S49A,21314.501378632518,0.8485572708394664
05205962,06,NA,36568.29537421736,0.8617884358082549
05206272,06,S49A,30140.450336521513,0.9990335835753592
05206742,06,NA,55114.84665642332,1.4348411398638576
05207052,06,S49A,19215.603560985113,0.6369192587289625
05207093,06,S49A,11304.731139644715,0.8369001535159162
05207702,06,S49C,22109.746677548435,1.4802023876291588
05207762,06,S49A,33681.943504838375,1.2369247186065468
05208472,06,NA,23479.373026955393,0.8657832910760689
05208682,06,S49A,37515.050534543436,1.4372838437280038
05208862,06,S49C,16924.88024099759,0.8735329658625631
05208882,06,NA,22959.05237961741,0.555303737
05209162,06,S49E,13830.89330476825,0.9412527487411467
05209422,06,S49B,55301.42159710427,1.1114277777468304
05209682,06,NA,43815.394009618416,1.1114277777468304
05209852,06,S49A,25375.911683533854,0.8657832910760689
05210732,06,S49B,27094.456940030526,0.9412527487411467
05210742,06,S49B,9843.864003524777,0.9506031066653201
05211052,06,S49E,10098.045415250372,1.0368385840571217
05211142,06,S49E,12727.38968452569,0.8571702809577677
05211212,06,S49B,18918.59773,0.8296697431393449
05211542,06,S49E,16995.235139248332,1.285299692077847
05211712,06,S49E,16695.452655613877,1.2102763355632506
05211782,06,NA,25701.589860446238,0.8369001535159162
05211872,06,NA,53662.68812367031,1.3970361393820951
05211902,06,S49E,15698.387639644085,1.0572624612899277
05212122,06,NA,15455.696581746215,0.555303737
05212772,06,S49A,20573.423695686008,0.7019305039397462
05213202,06,S49B,23393.007740034027,0.908805562
05213242,06,NA,29447.537690757476,0.7638976419452809
05213322,06,S49A,34085.56173714424,1.1812268107117387
05213722,06,S49E,10619.997654130862,1.1729054979063755
05213994,06,NA,47936.73979974593,1.1479735467785674
05214222,06,S49E,11832.262452218049,0.7835460256286828
05214662,06,S49A,23356.513353338585,0.7835460256286828
05214682,06,S49C,15781.927835838716,0.8873107082380716
05214702,06,NA,40418.86994345966,1.0533732748362303
05214992,06,S49A,19667.477497231404,0.8296697431393449
