NEWID,STATE,PSU,st_wgt,CALADJ45
05043624,12,NA,29777.441947729098,0.9511050133888174
05043844,12,S35B,30056.14376,0.8934348812795221
05044224,12,S35B,40980.41923173377,1.2528097972361862
05044294,12,NA,34042.200358011294,1.0873233330158616
05044554,12,S35B,50925.66304172606,1.6843670081865185
05044754,12,S35D,20110.44524210915,1.2533510432300596
05044774,12,S35D,17458.89580826028,1.0873233330158616
05044814,12,NA,28931.141662545222,0.9824813203658409
05044874,12,NA,29304.06526248958,1.5316435126850867
05045504,12,NA,42766.43136868785,1.194609820073943
05045754,12,NA,28810.987006353982,0.8042148690046246
05091123,12,S35B,19965.18054387397,0.5975435175339339
05091363,12,S35D,21118.81667,1.3351558961848842
05091453,12,S35B,21648.74200230116,0.6855217781668904
05093133,12,NA,34954.61398,1.1364777279855378
05093373,12,S35D,9368.506294261088,0.592287751
05093614,12,S35B,28859.159759161925,1.0862612014868942
05095223,12,S35D,15331.08056724663,0.9649893167682857
05095323,12,S35D,17195.840608744547,1.0871408346447249
05095673,12,S35B,38521.74743083083,1.194609820073943
05096803,12,S35B,34426.37134971086,1.030356574388588
05097133,12,S35D,20298.17567599473,1.3144447548662905
05097353,12,S35D,17142.71932,1.045967785170376
05097403,12,NA,34954.61398,1.1364777279855378
05098013,12,NA,33166.64683459319,1.0783456358971324
05098163,12,S35D,12729.262400817135,0.8047586195814589
05098613,12,S35B,36383.94874741977,1.1283138841190739
05098713,12,S35B,38521.74743083083,1.194609820073943
05099763,12,S35D,23446.44937734608,1.5183168623739012
05101113,12,NA,36879.37425721418,1.4341659918583884
05101413,12,S35D,20751.137897393597,1.266136447547372
05102073,12,NA,23857.023450739194,0.773531146
05102263,12,NA,20462.007097457317,0.7932492402805246
05102273,12,S35B,46839.6959,1.4018784648363276
05103033,12,NA,32605.128470051957,0.9101225555250464
05103093,12,S35B,29224.975787914093,0.8934348812795221
05103223,12,S35B,32737.083862178064,1.0000912523463348
05103573,12,S35D,20199.328530574818,1.3375083846649984
05104133,12,NA,40132.28605811585,1.1169645675908568
05104433,12,NA,23294.766120689932,0.7466265274930535
05104523,12,NA,26004.690634986386,0.8334830135979046
05104983,12,NA,23944.03457273501,0.9521107239447619
05105453,12,S35D,18120.001809625304,1.1284963824902108
05105633,12,S35B,76614.16123910644,2.488435193794122
05106293,12,NA,32605.128470051957,0.9101225555250464
05106303,12,NA,51792.36599616265,1.6554495179765336
05106663,12,S35B,37934.85495853546,1.1276337677543786
05106673,12,S35D,21052.96821531479,1.312092266386176
05107863,12,S35D,17934.838161706946,1.1169645675908568
05107933,12,NA,42943.948484199624,1.1952189511416542
05108703,12,NA,34854.556159969514,0.970074423
05108733,12,NA,34752.90333390095,0.970074423
05109413,12,NA,33528.36395143295,0.9331637497253349
05109493,12,NA,11837.887300610639,0.707996558
05109563,12,S35B,28245.776525684978,0.8634998427375755
05109653,12,NA,26740.353770805224,1.0000912523463348
05110493,12,NA,65973.68407,2.2404201322539627
05110673,12,S35B,31345.79389,1.0181143465107771
05110703,12,NA,34042.200358011294,1.0873233330158616
05111413,12,S35D,27833.698805547796,1.6867194966666323
05111543,12,S35D,14832.001821864586,0.9821082303841258
05112763,12,NA,24675.971357883012,1.7280750445121187
05113213,12,S35D,39753.05000792091,2.439715154125314
05114003,12,S35D,20757.59565033183,1.9205834931325334
05114013,12,S35D,13881.88779,0.970074423
05114383,12,S35B,24954.545794407815,0.8399297220588802
05114543,12,NA,31996.842348212824,1.5183168623739012
05114553,12,NA,35173.44297,1.1952189511416542
05114653,12,NA,38269.73566359835,1.1364777279855378
05115913,12,S35B,19694.61602905594,0.6356226968443215
05116003,12,NA,22342.691545335107,0.6871366197905462
05116673,12,S35D,9307.447655671383,0.8715036238313221
05116833,12,NA,22215.66226702073,0.9877678080081327
05117193,12,S35B,31279.493164838277,1.1165153075249297
05118143,12,S35D,16275.132980327662,1.0783456358971324
05118533,12,S35D,15983.904345310351,1.1169645675908568
05119763,12,NA,22436.71680308115,1.1284963824902108
05119923,12,S35D,14311.432410576586,1.0000912523463348
05120423,12,NA,31499.868596980436,1.2533510432300596
05120693,12,S35B,30938.915743959315,1.312092266386176
05120803,12,NA,67434.90511440302,2.281775680099449
05120853,12,NA,35955.32498,1.225153989683601
05120883,12,NA,31646.852649330962,1.0783456358971324
05120913,12,NA,42565.32023997294,1.4979269409620066
05121123,12,NA,32445.289271072335,1.6845495065576552
05122053,12,S35D,11129.932678337944,0.9622637383064563
05122173,12,S35B,23150.50389185902,0.9511050133888174
05122453,12,S35D,15040.11136597384,1.0000912523463348
05122553,12,NA,28069.547743962514,1.0783456358971324
05123853,12,NA,32807.66622944694,1.194609820073943
05123893,12,S35D,15347.26720448436,1.0168677965892543
05125073,12,S35B,22929.66360566972,0.9724269116867783
05125083,12,NA,43725.061037390005,0.7173473452098412
05201612,12,NA,30754.16583136905,0.9999087539751979
05202702,12,S35D,18231.178333097167,1.1769164352724744
05203052,12,NA,22326.16488839919,0.6986374659845094
05203852,12,NA,30663.37976,1.0211731174747312
05203992,12,S35D,9741.365518062968,1.0582233444347402
05205342,12,NA,31465.391313002856,1.194609820073943
05205682,12,NA,30124.144302747296,1.0000912523463348
05206602,12,S35B,51730.39511847965,1.6431939587121696
05206962,12,NA,33012.60408637285,1.2533510432300596
05208032,12,NA,28506.922279262144,0.8042148690046246
05209322,12,S35B,30634.89969230344,0.970074423
05209782,12,S35B,33415.143546109495,1.0000912523463348
05209842,12,NA,22941.76111105562,0.6273896860784852
05210022,12,S35D,8760.363759,0.5538402794879163
