NEWID,STATE,PSU,st_wgt,CALADJ45
04911953,12,S35D,10040.664543,1.0901513
04911954,12,S35D,16562.208086,0.9945358627
04912384,12,S35D,18589.726686,1.1162853269
04912424,12,,31325.795269,0.8737364545
04912872,12,S35D,17428.172718,1.0699560097
04912873,12,S35D,22224.387135,1.3489369248
04912932,12,,40116.180911,1.1724190128
04912933,12,,67593.598101,1.8356821816
04912934,12,,69701.854513,1.9015634812
04913072,12,,30430.725415,1.1724190128
04913073,12,,20957.166974,0.8476017853
04913074,12,,28525.071607,1.0258893333
04913252,12,,15080.152786,0.8065362816
04913253,12,,43973.013895,1.3535404895
04913344,12,S35B,63222.831628,1.9625629055
04913723,12,,26930.134506,1.3283946735
04913724,12,,38310.973916,1.0451766231
04914242,12,,35938.561965,1.1724190128
04914243,12,,24750.328283,0.8476017853
04914244,12,,33687.992629,1.0258893333
04914773,12,S35B,30011.653408,1.8159266212
04914774,12,S35B,54807.788211,1.6987627597
04914942,12,,38164.434566,1.1692856
04915812,12,,41802.311925,1.5529350229
04915813,12,,26570.61252,1.8159266212
04915814,12,,44314.925313,1.5937631923
04915832,12,S35D,23854.03947,1.4795967104
04915833,12,S35D,13709.199186,1.5643619942
04915834,12,S35D,21286.245191,1.2782072363
04916012,12,,36500.061566,1.0408523717
04916013,12,,39310.745368,1.2105512795
04916014,12,,28124.735941,0.9144908815
04916412,12,,15080.152786,0.8065362816
04916413,12,,24582.370667,1.3535404895
04916414,12,,29550.103091,0.8998795474
04916482,12,S35B,35256.275684,1.1724190128
04916483,12,S35B,24280.448339,0.8476017853
04916484,12,S35B,33048.432949,1.0258893333
04916893,12,,37111.296103,1.1423288386
04916894,12,,42358.797281,1.2899384888
04917302,12,S35D,21724.171963,1.3336973831
04917342,12,S35B,42832.557491,1.359363188
04917343,12,S35B,28460.057679,0.8929868355
04918842,12,S35D,9403.3117226,1.1443296768
04918843,12,S35D,15318.261362,1.0019030683
04918844,12,S35D,16849.757151,0.9991552202
04918943,12,,25930.777854,1.1157948769
04918944,12,,32316.214227,1.011221851
04919473,12,S35D,15962.496822,1.011221851
04919474,12,S35D,16558.451892,0.98188143
04919522,12,S35D,7476.0786933,0.8065362816
04919523,12,S35D,20863.065983,1.3535404895
04919524,12,S35D,15175.571854,0.8998795474
04919672,12,S35D,18188.754659,1.9258587313
04920124,12,S35B,34088.357817,1.0449435438
04920553,12,S35B,32592.270002,1.1203858219
04920554,12,S35B,38130.874021,1.2788432381
04921082,12,S35D,9403.3117226,1.1443296768
04921083,12,S35D,15318.261362,1.0019030683
04921084,12,S35D,16849.757151,0.9991552202
04921102,12,,38184.85278,1.287715293
04921103,12,,37690.739892,1.2400835669
04921104,12,,44869.235301,1.3493081798
04921642,12,,32017.722773,1.2751684617
04921643,12,,27474.415088,1.0675620695
04921644,12,,26160.89637,0.9291022156
04921832,12,S35B,57483.84932,1.8513280405
04921903,12,,30963.938506,1.1676880979
04921904,12,,40125.314722,1.1752712516
04922013,12,,34058.244547,1.0914295927
04922232,12,S35B,40570.496955,1.3946438702
04922282,12,,37800.391929,1.5054745764
04922372,12,,96702.462325,1.4905909041
04922482,12,,40117.862729,1.1367994056
04922554,12,S35B,48136.734817,1.4755820898
04923642,12,,20297.102587,1.1788967688
04924044,12,,38982.810511,1.1722915432
04924284,12,,29530.966232,1.8727106416
04925192,12,S35D,19349.924817,1.179949284
04925193,12,S35D,15239.895767,0.9654451793
04925194,12,S35D,19504.486136,1.156575075
04925432,12,,67087.819197,2.0644963789
04925433,12,,50177.072272,1.4894512995
04925552,12,,26538.184573,1.1724190128
04925553,12,,26382.932829,0.8476017853
04925554,12,,34114.422916,1.0258893333
04925562,12,,44983.926744,1.359024263
04925563,12,,31535.431373,1.284392553
04925564,12,,34798.670908,0.9374891633
04925722,12,,33861.184519,0.9381029227
04925723,12,,34417.908095,0.9905909953
04925724,12,,37537.639546,1.0112779992
04926172,12,,13195.381641,0.690118648
04926173,12,,23173.219495,1.2161357135
04926174,12,,24825.223774,0.727131289
04926612,12,,25902.370948,1.1443296768
04926613,12,,31185.801882,1.0019030683
04926614,12,,33225.419775,0.9991552202
04927122,12,,33992.082511,1.8252501951
04927123,12,,53328.800284,1.6252704071
04927124,12,,58876.279503,1.7705281803
04928422,12,S35D,13544.870839,1.179949284
04928423,12,S35D,15239.895767,0.9654451793
04928424,12,S35D,19504.486136,1.156575075
04928432,12,,19074.675066,0.9381029227
04928433,12,,30833.695897,0.9905909953
04928434,12,,33628.544747,1.0112779992
04928872,12,S35D,11441.971498,0.9967570926
04929044,12,S35D,36516.503514,2.2749889537
04929152,12,S35B,37397.647773,1.1788967688
04929153,12,S35B,24329.940229,0.7967720572
04929412,12,,42706.792351,1.2902290041
04929413,12,,44215.032566,1.3032488575
04929414,12,,44189.206759,1.1904736989
04929622,12,S35D,13458.429369,1.1724190128
04929623,12,S35D,13379.695851,0.8476017853
04929624,12,S35D,17300.601328,1.0258893333
04929774,12,S35B,50281.997317,1.541342905
04930352,12,S35D,19402.65837,1.2902290041
