NEWID,STATE,PSU,st_wgt,CALADJ45
04823054,06,S49A,18534.414107,0.8113759494
04823073,06,S49A,26809.799243,0.9465894677
04823074,06,S49A,22943.181706,0.9326881689
04823093,06,S49B,33533.581682,1.3732884237
04823094,06,S49B,16971.110272,1.4937537464
04823253,06,S49A,29983.700701,1.1547032207
04823263,06,S49C,15171.473579,0.8537676456
04823264,06,S49C,13556.213034,0.7360509547
04823533,06,S49E,22162.97876,1.4378917035
04823563,06,,37024.702406,0.9314168682
04823564,06,,33931.545386,0.8617191433
04823593,06,S49E,20030.848793,2.5899879558
04823594,06,S49E,17153.614964,2.8702642821
04823763,06,S49E,14208.682656,1.0213494982
04823764,06,S49E,17219.90846,1.3748244008
04824273,06,,26661.461852,0.6783620311
04824274,06,,24642.503427,0.6049506768
04824473,06,,35362.989906,0.8249294811
04824474,06,,22220.496975,0.9117958589
04824524,06,S49A,23837.76456,2.1369597044
04824633,06,,71099.930288,0.6482283854
04824634,06,,70249.142949,0.6179558777
04824663,06,,22868.467568,0.7880251769
04824664,06,,16480.884557,0.8891389715
04824703,06,S49B,39082.415259,1.6005277621
04824704,06,S49B,28949.107415,1.3264062665
04824743,06,S49C,6245.8915755,0.6423580983
04824744,06,S49C,11141.674631,0.6049506768
04824903,06,,36265.866945,0.9175054387
04824904,06,,34707.74856,0.8472168674
04825603,06,,25246.409955,0.6423580983
04825604,06,,24642.503427,0.6049506768
04825653,06,S49A,13806.615307,0.7160173115
04825654,06,S49A,19713.407934,0.7534545825
04825873,06,S49A,21310.145098,1.1051537586
04825874,06,S49A,12023.558744,0.9762373663
04825914,06,S49A,24065.346926,2.157361548
04826363,06,S49A,13902.273368,0.9753348606
04826364,06,S49A,12495.602453,1.0145643473
04826413,06,S49E,13393.809738,1.2965099253
04828273,06,,56202.724028,1.6752224445
04828274,06,,82704.342275,2.5758727631
04828573,06,S49A,23908.844978,0.8249294811
04828574,06,S49A,25298.512037,0.9117958589
04828683,06,S49B,17746.604951,0.8359331788
04828684,06,S49B,16353.319019,1.0191484584
04828783,06,S49B,20309.689807,0.9480392363
04828874,06,,16969.870689,0.7163420687
04829023,06,,44635.770864,1.1857328753
04829024,06,,44826.556156,1.107112165
04829903,06,S49A,20124.899395,0.7152663353
04829904,06,S49A,19105.750355,0.6954497587
04829993,06,S49B,35704.429598,1.8870772393
04829994,06,S49B,36373.981729,2.008812484
04830483,06,S49B,19976.780049,1.5676990421
04830484,06,S49B,31597.497061,1.401897467
04830493,06,,53923.549423,1.4568891456
04830494,06,,60265.611824,1.5079282562
04830913,06,,25138.791117,0.6640200925
04830914,06,,15308.200241,0.6682990717
04831163,06,S49B,22517.200363,1.0787352945
04831164,06,S49B,16514.07198,1.1587269547
04831173,06,,38249.45398,1.0103272608
04831174,06,,23910.74293,1.0438540816
04831683,06,S49C,7100.8223722,0.9354929985
04831733,06,S49E,11186.464261,0.7420998242
04831734,06,S49E,11538.680455,0.783958784
04832363,06,S49E,9465.8066381,0.7152663353
04832364,06,S49E,5047.1604129,0.8066156714
04832443,06,S49E,10239.247216,1.7133033254
04832444,06,S49E,22407.789376,1.787656116
04832723,06,,25001.490095,1.0213823447
04832724,06,,19766.68984,1.0249066698
04832764,06,S49B,27390.41507,1.2152403538
04832953,06,S49C,12987.524479,0.6783620311
04832954,06,S49C,12577.045542,0.6727928713
04833383,06,S49A,28539.879408,1.1219950823
04833384,06,S49A,27611.113082,0.9959462523
04833433,06,,30460.285984,0.7152663353
04833434,06,,28917.740573,0.6954497587
04833513,06,S49A,35855.552396,1.4579335246
04833514,06,S49A,15247.018741,1.1965629855
04833803,06,,29899.428395,0.7060958914
04833804,06,,29608.427384,0.7161165895
04834463,06,,33078.021775,0.8886291901
04834464,06,,43897.277907,1.0921485397
04834873,06,S49E,17977.68566,1.505281037
04834874,06,S49E,20549.345243,1.7978885803
04834983,06,S49E,10225.676344,0.6783620311
04834984,06,S49E,9902.4873664,0.6727928713
04835133,06,S49E,8898.3341159,0.6640200925
04835134,06,S49E,5418.6169821,0.6682990717
04835183,06,,38851.505154,0.9175054387
04835184,06,,35028.875837,0.8472168674
04835364,06,S49A,32954.445955,1.5446972649
04835383,06,S49C,13496.411808,0.7797551046
04835384,06,S49C,11139.154934,0.8646204952
04835453,06,,24700.045994,1.0931569178
04835533,06,,34822.463764,0.9354929985
04835534,06,,20886.261041,1.0829566519
04835753,06,S49A,21848.232771,1.0851003781
04835754,06,S49A,32819.676676,1.2198988288
04836163,06,,42258.3344,1.1417221114
04836164,06,,48434.117544,1.2118880436
04836663,06,,45198.965022,1.2006939215
04836664,06,,44173.376235,1.090980133
04836904,06,S49A,23275.173748,0.8472168674
04837423,06,S49A,19866.877661,0.7060958914
04837424,06,S49A,19673.520069,0.7161165895
04837513,06,S49A,10687.512558,0.6961363873
04837514,06,S49A,21358.644204,0.7479653646
04837613,06,S49A,22723.326112,1.405059167
04837614,06,S49A,26186.733237,1.5595132515
04837873,06,,55061.988846,1.4876471365
04837874,06,,72852.536809,1.8228703811
04838013,06,S49B,26832.020722,1.2854461171
04838014,06,S49B,17324.872791,1.6019165042
04838063,06,S49A,42192.871244,1.992425824
04838064,06,S49A,46857.32304,2.4995956709
04838203,06,,46632.298645,1.1101006131
04838204,06,,44444.4924,1.1803884238
04838323,06,S49A,36063.997697,1.3760341879
04838324,06,S49A,27809.323386,1.2317772505
04838533,06,S49A,44148.992225,1.83886055
04838534,06,S49A,56705.235766,2.0834445211
04838553,06,S49C,8329.6667128,0.6783620311
04838554,06,S49C,12481.548241,0.6727928713
04838663,06,S49E,8016.2488467,0.9793629542
04838664,06,S49E,13475.311838,0.9225418621
04838703,06,S49B,17296.378611,0.726270033
04839443,06,S49A,20069.845751,0.7152663353
04839444,06,S49A,18960.680706,0.6954497587
04839753,06,S49B,23323.876361,0.9793629542
04839754,06,S49B,18777.343134,0.9225418621
04839913,06,,49054.069411,1.2366025574
04839914,06,,44083.956893,1.0281247146
04840263,06,,47830.342185,1.1688915517
04840264,06,,36978.286926,1.087403279
04840493,06,S49A,15651.470093,0.7797551046
04840494,06,S49A,9843.6765602,0.7534545825
04840683,06,S49A,32374.837883,1.1598888926
04840684,06,S49A,33680.757695,1.3462388287
04840973,06,S49C,23832.788721,1.3363841195
04840974,06,S49C,28357.940962,1.471096859
04841324,06,S49A,22544.593495,0.9575174683
04841333,06,S49C,13656.611316,0.7152663353
04841334,06,S49C,12901.875276,0.6954497587
04841343,06,S49E,13539.533061,0.900664115
04841344,06,S49E,12087.178431,0.8275079814
04841913,06,S49C,11267.112953,0.8249294811
04841914,06,S49C,15522.307057,0.9117958589
04842013,06,,29721.163098,1.2647023179
04842014,06,,36449.976346,1.0666912898
04842153,06,S49C,12951.995827,0.6783620311
04842154,06,S49C,10978.61479,0.6727928713
04842263,06,S49A,25271.970691,0.900664115
04842264,06,S49A,16866.157827,0.7163420687
04842553,06,,72113.158581,1.9844595957
04842563,06,S49A,15102.693387,0.8369263219
04842583,06,,66022.394757,1.8271996606
04842584,06,,93652.765982,2.2863679318
04842674,06,,34257.047322,1.0025162608
04843023,06,S49E,13840.946849,0.9255715784
04843024,06,S49E,13711.460681,1.0229617716
04843083,06,S49B,20939.44358,0.9413252015
04843084,06,S49B,18340.834984,1.1651486209
04843093,06,S49A,24339.797069,0.9016756475
04843094,06,S49A,21513.848721,0.8660604416
04843263,06,,31338.041161,0.7420998242
04843264,06,,32167.30397,0.783958784
04843303,06,S49A,38210.468705,1.4579335246
04843304,06,S49A,22191.800191,1.1965629855
04843334,06,S49A,25536.065468,0.9366251582
04843563,06,S49B,14052.598386,0.9175054387
04843564,06,S49B,19604.851928,0.8472168674
04843613,06,,35342.457538,0.8369263219
04843823,06,S49E,24682.224858,1.9188796091
04843824,06,S49E,29343.898085,2.0123893381
04843923,06,S49A,23183.211199,0.8526633415
04844703,06,S49C,14570.337616,1.9195591878
04844793,06,S49A,19034.338198,0.6783620311
04844794,06,S49A,16134.244455,0.6727928713
04845063,06,,62460.274174,1.5835288333
04845243,06,S49A,32128.586512,1.2258772258
04845413,06,,31338.041161,0.7420998242
04845414,06,,32167.30397,0.783958784
04845533,06,S49B,27593.101497,1.4579335246
04845534,06,S49B,28362.891847,1.1965629855
04845653,06,S49A,30843.764303,1.1430423313
04845823,06,S49E,11271.235083,1.5835288333
04845993,06,S49E,18708.897132,1.3324133236
04845994,06,S49E,10758.328818,1.0827377201
04847163,06,S49A,13760.233386,0.900664115
04847164,06,S49A,22561.10441,0.8275079814
04847303,06,S49A,17558.712412,0.7420998242
04847304,06,S49A,18458.182423,0.783958784
04847323,06,S49A,46547.980343,1.7760541377
04847324,06,S49A,45144.494614,1.9996157648
04847333,06,S49A,32304.552297,1.2325912607
04847334,06,S49A,19419.527048,1.2677559598
04847573,06,S49E,7699.8986644,0.7160173115
04847574,06,S49E,10099.070337,0.7534545825
04847753,06,S49B,17002.381241,0.7420998242
04847754,06,S49B,14875.935622,0.783958784
04847934,06,S49E,12375.060636,0.8472168674
04848113,06,S49E,5478.9769164,0.7697575164
04848114,06,S49E,6345.2898484,0.9656560384
04848123,06,,22859.34049,1.1051537586
04848124,06,,36967.103686,0.9762373663
04848213,06,S49A,10787.644469,0.7060958914
04848214,06,S49A,19524.139354,0.7161165895
04848233,06,S49B,17847.902327,0.7790041284
