INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.3949161,0.3803783,0.3926820,0.4003589,0.4556419,0.3811835,0.4909470,05613272,53,D,,A,1,1,D,01,D,1,D,12,D,,A,1,D,,A,2,D,6,D,0,D,55000,D,76437.775,0,D,4208,D,0,D,,A,0,D,,A,0,D,0,D,55000,D,45,D,,A,0,D,435,D,100,D,652,D,150,D,,A,3,,1,D,,A,,A,,A,0,D,1,D,0,D,11,D,4,,A,2,D,1,D,2,1,D,,A,1,10,2023,1,D,2,D,2,D,2,,A,,A,,A,52,D,,A,159363.204,154508.160,,,,137046.817,175529.731,,160599.887,,130357.252,184735.776,,,168178.287,,,0,173698.872,,138630.441,,,134751.127,139719.813,193444.870,,141858.109,172452.000,168136.907,154185.790,177571.505,,,,165145.895,,130529.400,160034.299,181661.727,,,,,,124.99998,74.99998,0.00000,0.00000,7.61047,0.00000,9.56084,0.00000,0.00000,0.00000,0.00000,4.41361,0.00000,23.95382,3.58343,0.00000,8.36168,0.00000,17.51613,50.00000,0.00000,0.00000,60.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,5,D,55,D,561327,,A,,A,0,D,55719.4,D,52212,64900,55589,54404,51492,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,55719.4,D,52212,64900,55589,54404,51492,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,4,1,2,
0.4971739,0.4991418,0.4946070,0.4985946,0.5056015,0.5000129,0.5823770,05613281,40,D,49,D,1,1,D,01,D,6,D,11,D,12,D,,A,1,D,6,D,5,D,0,D,71650,D,62290.923,0,D,5481,D,0,D,,C,0,D,,A,0,D,0,D,71650,D,,A,50,D,0,D,935,D,215,D,1022,D,235,D,,A,1,,2,D,,A,12,D,,A,0,D,3,D,0,D,,A,1,1,,2,D,1,D,3,2,D,1,,1,10,2023,1,D,3,D,1,D,2,,A,2,D,,A,0,D,50,D,176714.463,111727.731,129830.627,,,,,,83844.783,,,,115893.884,81078.106,,88860.848,,0,132727.747,103682.629,,,124278.312,,,106555.456,,111635.677,,,121781.828,118379.097,110839.539,,149038.036,125787.624,152179.533,81745.191,126644.922,,,,142515.977,,157732.541,522.38000,454.74000,5.45000,20.04000,106.59000,4.10000,0.00000,53.84000,0.00000,5.82000,4.11000,76.19000,13.32000,34.78000,32.42000,2.62000,3.05000,0.00000,92.41000,67.64000,5.00000,0.00000,0.00000,66.78000,115.59000,11.72000,266.99000,1,D,,A,4,D,13,D,561328,1,D,2,D,0,D,71650.0,D,71650,71650,71650,71650,71650,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,71650.0,D,71650,71650,71650,71650,71650,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35C,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,1,1,1
0.4976368,0.4996047,0.4950698,0.4990574,0.5060643,0.5004757,0.5828399,05613282,40,D,49,D,1,1,D,01,D,6,D,11,D,12,D,,A,1,D,6,D,5,D,0,D,71650,D,62290.923,0,D,5481,D,0,D,,C,0,D,,A,0,D,0,D,71650,D,,A,50,D,0,D,935,D,215,D,1022,D,235,D,,A,1,,2,D,,A,12,D,,A,0,D,3,D,0,D,,A,1,1,,2,D,1,D,3,2,D,1,,1,10,2023,1,D,3,D,2,D,2,,A,2,D,,A,0,D,50,D,176714.463,111727.731,129830.627,,,,,,83844.783,,,,115893.884,81078.106,,88860.848,,0,132727.747,103682.629,,,124278.312,,,106555.456,,111635.677,,,121781.828,118379.097,110839.539,,149038.036,125787.624,152179.533,81745.191,126644.922,,,,142515.977,,157732.541,146.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,146.00000,20.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,4,D,13,D,561328,1,D,2,D,0,D,71650.0,D,71650,71650,71650,71650,71650,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,71650.0,D,71650,71650,71650,71650,71650,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35C,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,1,1,1
0.6135602,0.6088601,0.6108827,0.6102174,0.6156351,0.6032520,0.6776897,05613391,51,D,51,D,1,1,D,01,D,2,D,13,D,14,D,1,D,1,D,3,D,3,D,0,D,93720,D,21826.556,5000,D,7191,D,0,D,,A,0,D,,A,0,D,0,D,92000,D,24,D,42,D,0,D,565,D,130,D,761,D,175,D,,A,1,,2,D,2200,D,11,D,,A,0,D,1,D,0,D,10,D,2,1,,2,D,1,D,2,2,D,1,,1,10,2023,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,31372.866,,38533.438,37812.066,,38840.267,,52378.193,40933.832,,,42762.164,,,44783.493,,38248.379,1,,,27296.596,53072.356,46543.783,,34912.031,39827.976,44021.411,57368.339,50798.580,,,,27296.596,,48912.671,35372.413,34559.583,,,,,,35657.751,,,201.14000,201.14000,11.07114,9.67921,5.66000,2.99000,0.00000,0.00000,0.00000,0.00000,6.00176,15.69146,8.99000,14.14195,4.60055,17.53370,26.07434,0.00000,78.70589,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.94000,1,D,,A,5,D,26,D,561339,2,D,,A,0,D,93720.0,D,93720,93720,93720,93720,93720,100,5508.0,D,5508,5508,5508,5508,5508,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,92000.0,D,92000,92000,92000,92000,92000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23B,14,1000,D,1000,1000,1000,1000,1000,100,1000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,720,D,720,720,720,720,720,100,720,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,3,4,2,1,2
0.6133980,0.6086979,0.6107205,0.6100552,0.6154729,0.6030899,0.6775275,05613392,51,D,51,D,1,1,D,01,D,2,D,13,D,14,D,1,D,1,D,3,D,3,D,0,D,93720,D,21826.556,5000,D,7191,D,0,D,,A,0,D,,A,0,D,0,D,92000,D,24,D,42,D,0,D,565,D,130,D,761,D,175,D,,A,1,,2,D,2200,D,11,D,,A,0,D,1,D,0,D,10,D,2,1,,2,D,1,D,2,2,D,1,,1,10,2023,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,31372.866,,38533.438,37812.066,,38840.267,,52378.193,40933.832,,,42762.164,,,44783.493,,38248.379,1,,,27296.596,53072.356,46543.783,,34912.031,39827.976,44021.411,57368.339,50798.580,,,,27296.596,,48912.671,35372.413,34559.583,,,,,,35657.751,,,53.56000,53.56000,0.00000,6.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.76000,3.32000,0.00000,0.00000,5.79000,14.24000,0.00000,13.97000,0.00000,0.00000,0.00000,27.49000,0.00000,0.00000,0.00000,7.40000,1,D,,A,5,D,26,D,561339,2,D,,A,0,D,93720.0,D,93720,93720,93720,93720,93720,100,5508.0,D,5508,5508,5508,5508,5508,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,92000.0,D,92000,92000,92000,92000,92000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23B,14,1000,D,1000,1000,1000,1000,1000,100,1000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,720,D,720,720,720,720,720,100,720,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,3,4,2,1,2
0.4213707,0.4294810,0.4207153,0.4242880,0.4283541,0.4266726,0.5173743,05613401,25,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,60000,D,30905.265,2400,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,40,D,,A,0,D,870,D,200,D,1304,D,300,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,4,D,4,2,D,,A,1,10,2023,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,64827.403,,65441.622,,63294.862,,,59369.849,61429.568,64767.369,,59066.031,57016.419,67427.815,61068.469,62704.963,,0,,,63794.313,,63255.715,60590.307,55809.567,,,,,,60317.132,,,,52320.675,57480.606,,50723.554,,62281.656,55153.646,,,54999.872,,36.65000,36.65000,3.19000,2.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.48000,0.00000,0.00000,0.00000,0.00000,0.00000,22.48000,0.00000,0.00000,0.00000,0.00000,15.22000,0.00000,0.00000,44.09000,1,D,,A,0,D,06,D,561340,,A,,A,0,D,60000.0,D,60000,60000,60000,60000,60000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49C,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,1,2,
0.4217219,0.4298322,0.4210665,0.4246392,0.4287053,0.4270238,0.5186273,05613402,25,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,60000,D,30905.265,2400,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,40,D,,A,0,D,870,D,200,D,1304,D,300,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,4,D,4,2,D,,A,1,10,2023,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,64827.403,,65441.622,,63294.862,,,59369.849,61429.568,64767.369,,59066.031,57016.419,67427.815,61068.469,62704.963,,0,,,63794.313,,63255.715,60590.307,55809.567,,,,,,60317.132,,,,52320.675,57480.606,,50723.554,,62281.656,55153.646,,,54999.872,,92.32000,92.32000,8.67000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.29000,0.00000,5.45000,0.00000,0.00000,73.96000,0.00000,1.95000,0.00000,0.00000,0.00000,0.00000,0.00000,93.41000,0.00000,60.27000,0.00000,1,D,,A,0,D,06,D,561340,,A,,A,0,D,60000.0,D,60000,60000,60000,60000,60000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49C,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,1,2,
0.5543848,0.2659078,0.6591199,0.8066519,0.5170745,0.2277469,0.2036977,05613441,69,D,,A,1,4,D,01,D,7,D,13,D,,A,,A,,A,5,D,9,D,0,D,15800,D,91807.232,0,D,0,D,0,D,,A,0,D,,C,15600,D,0,D,0,D,,A,,A,0,D,870,D,200,D,870,D,200,D,,A,3,,1,D,,A,,A,,A,0,D,2,D,1,D,,A,1,,A,1,D,1,D,4,1,D,,A,1,10,2023,,A,4,D,1,D,2,,A,1,D,,A,0,D,,A,155445.552,184996.524,,,181644.237,213165.849,183983.339,,135424.895,136787.045,245911.755,188797.584,168660.408,,,,155783.387,0,,184841.365,177330.435,156802.504,,,,,,190230.946,,,,174918.751,159371.103,,175261.699,,95979.493,147971.024,,,143305.604,,,184530.929,,80.05000,57.03000,0.00000,1.99000,7.99000,0.00000,0.00000,8.99000,0.00000,2.97000,0.00000,15.93000,1.41000,0.00000,0.00000,0.00000,8.97000,0.00000,8.78000,23.02000,0.00000,0.00000,82.00000,0.00000,0.00000,0.00000,0.54000,1,D,,A,0,D,06,D,561344,6,D,,A,0,D,81443.0,D,32777,73719,158582,106239,35898,405,0.0,D,0,0,0,0,0,0,D,0,D,296.0,D,83,144,259,625,369,201,32834.4,D,26520,30576,55452,25164,26460,201,0.0,D,0,0,0,0,0,100,18950.2,D,2348,31934,16389,39936,4144,201,D,3552.0,D,996,1728,3108,7500,4428,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,15,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,77,37,18,97,37,301,53,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,B,,C,,C,2836,9444,83615,33542,829,201,26053,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,9,3,1,1,
0.5612341,0.3914850,0.5524126,0.6212818,0.6881115,0.4768576,0.2030155,05613442,69,D,,A,1,4,D,01,D,7,D,13,D,,A,,A,,A,5,D,9,D,0,D,15800,D,91807.232,0,D,0,D,0,D,,A,0,D,,C,15600,D,0,D,0,D,,A,,A,0,D,870,D,200,D,870,D,200,D,,A,3,,1,D,,A,,A,,A,0,D,2,D,1,D,,A,1,,A,1,D,1,D,4,1,D,,A,1,10,2023,,A,4,D,2,D,2,,A,1,D,,A,0,D,,A,155445.552,184996.524,,,181644.237,213165.849,183983.339,,135424.895,136787.045,245911.755,188797.584,168660.408,,,,155783.387,0,,184841.365,177330.435,156802.504,,,,,,190230.946,,,,174918.751,159371.103,,175261.699,,95979.493,147971.024,,,143305.604,,,184530.929,,122.18000,45.86000,0.00000,0.00000,0.00000,0.00000,9.19000,0.00000,13.98000,0.00000,0.00000,7.86000,4.83000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000,76.32000,0.00000,0.00000,82.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,06,D,561344,6,D,,A,0,D,82442.0,D,68507,112764,96359,81484,53096,405,0.0,D,0,0,0,0,0,0,D,0,D,563.8,D,827,57,323,675,937,201,31540.8,D,30000,30240,32772,35148,29544,201,0.0,D,0,0,0,0,0,100,18750.2,D,8289,27567,20673,30049,7173,201,D,6765.6,D,9924,684,3876,8100,11244,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,15,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,56,76,15,96,94,301,67,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,B,,C,,C,20238,54197,39023,8091,5041,201,25318,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,9,3,1,1,
0.0640869,0.0722242,0.0672451,0.0741851,0.0685346,0.0702725,0.1832760,05613461,22,D,,A,1,4,D,01,D,1,D,12,D,,A,1,D,,A,2,D,7,D,0,D,12000,D,161890.209,0,D,918,D,0,D,,A,0,D,,A,0,D,0,D,12000,D,40,D,,A,0,D,435,D,100,D,652,D,150,D,7800,D,5,,1,D,600,D,,A,,A,7800,D,1,D,0,D,11,D,4,,A,2,D,2,D,2,2,D,,A,1,10,2023,,A,1,D,1,D,2,,A,,A,,A,8,D,,A,,239092.140,,396192.027,255473.499,474378.185,,,310753.392,,277355.472,,,523944.529,239332.624,,240467.198,0,383915.153,,334146.193,,235016.293,376860.153,,,,523944.529,,,,,,331171.721,194886.897,416020.977,,451280.505,,,,259633.186,392732.093,311823.526,207028.897,30.32000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.32000,20.00000,0.00000,0.00000,116.60000,84.80000,0.00000,0.00000,1,D,,A,1,D,26,D,561346,,A,,A,0,D,12000.0,D,12000,12000,12000,12000,12000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,12000.0,D,12000,12000,12000,12000,12000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,1,2,
0.0652898,0.0734270,0.0684480,0.0753879,0.0697374,0.0714754,0.1844789,05613462,22,D,,A,1,4,D,01,D,1,D,12,D,,A,1,D,,A,2,D,7,D,0,D,12000,D,161890.209,0,D,918,D,0,D,,A,0,D,,A,0,D,0,D,12000,D,40,D,,A,0,D,435,D,100,D,652,D,150,D,7800,D,5,,1,D,600,D,,A,,A,7800,D,1,D,0,D,11,D,4,,A,2,D,2,D,2,2,D,,A,1,11,2023,,A,1,D,2,D,2,,A,,A,,A,8,D,,A,,239092.140,,396192.027,255473.499,474378.185,,,310753.392,,277355.472,,,523944.529,239332.624,,240467.198,0,383915.153,,334146.193,,235016.293,376860.153,,,,523944.529,,,,,,331171.721,194886.897,416020.977,,451280.505,,,,259633.186,392732.093,311823.526,207028.897,20.50000,1.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.25000,0.00000,0.00000,0.00000,19.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,59.37000,1,D,,A,1,D,26,D,561346,,A,,A,0,D,12000.0,D,12000,12000,12000,12000,12000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,12000.0,D,12000,12000,12000,12000,12000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,1,2,
0.2690326,0.2805953,0.2736776,0.2840259,0.2819480,0.2716583,0.3836294,05613621,63,D,79,D,1,1,D,01,D,1,D,12,D,12,D,1,D,,A,2,D,1,D,0,D,38000,D,28671.271,100,D,2907,D,2606,D,,A,0,D,,A,0,D,0,D,38000,D,40,D,,A,0,D,348,D,80,D,652,D,150,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,1,D,10,D,1,1,,2,D,1,D,3,1,D,2,,1,10,2023,2,D,2,D,1,D,2,,A,,A,1,D,48,D,0,D,65227.687,48272.868,,,,,,71456.906,,,,46591.936,47064.253,,61946.696,,51737.246,0,51605.267,,,45650.268,,,40258.098,,60141.204,,,74165.910,53029.746,63954.706,,53019.804,66904.729,56846.020,72050.499,56736.276,,,,59671.107,,69683.755,57432.706,63.25000,63.25000,3.98000,1.89000,0.00000,0.00000,0.00000,8.55000,0.00000,0.00000,2.99000,3.59000,5.53000,4.59000,5.72000,3.72000,0.98000,0.00000,21.71000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,D,561362,6,D,6,D,0,D,38000.0,D,38000,38000,38000,38000,38000,100,0.0,D,0,0,0,0,0,2606,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,38000.0,D,38000,38000,38000,38000,38000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35B,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,1,1,1
