INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.4135817,0.4146770,0.4276338,0.4172402,0.4195056,0.4204103,0.5183268,05453012,49,D,,A,1,4,D,01,D,4,D,11,D,,A,1,D,,A,3,D,7,D,0,D,55300,D,48814.087,0,D,3741,D,0,D,,A,0,D,12,D,0,D,0,D,48900,D,40,D,,A,3600,D,739,D,170,D,870,D,200,D,,A,2,,3,D,,A,,A,2800,D,0,D,1,D,0,D,10,D,1,,A,1,D,1,D,4,2,D,,A,1,04,2023,,A,2,D,2,D,2,,A,,A,,A,52,D,,A,,,100835.879,116888.095,,,,88037.543,,,,,,108005.979,89903.125,107324.200,,0,81450.877,,,,107275.177,81225.776,114281.864,116401.548,104292.327,,89161.319,95155.578,113143.624,,,88342.569,,108627.191,,,97217.095,98882.389,,86215.657,107962.542,,95443.270,449.25000,352.53000,9.87000,38.20000,14.08000,3.74000,0.00000,26.94000,25.99000,8.70000,0.00000,0.00000,13.79000,27.57000,0.00000,63.31000,63.70000,11.31000,45.33000,96.72000,0.00000,0.00000,0.00000,54.17000,0.00000,21.17000,20.21135,1,D,,A,6,D,06,D,545301,1,D,,A,0,D,55300.0,D,55300,55300,55300,55300,55300,100,0.0,D,0,0,0,0,0,0,D,0,D,300.0,D,300,300,300,300,300,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,48900.0,D,48900,48900,48900,48900,48900,100,D,3600.0,D,3600,3600,3600,3600,3600,2800.0,D,2800,2800,2800,2800,2800,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,1,
0.0402683,0.0467831,0.0446118,0.0493912,0.0485149,0.0478902,0.1680998,05453021,62,D,,A,1,4,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,7200,D,87221.915,0,D,0,D,0,D,,A,0,D,,A,7200,D,0,D,0,D,,A,,A,0,D,261,D,60,D,304,D,70,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,0,D,,A,3,,A,2,D,1,D,2,2,D,,A,1,04,2023,,A,,A,1,D,2,,A,1,D,,A,0,D,,A,,154732.784,166056.811,163146.635,133330.407,,142024.147,163240.683,160011.682,,,145851.000,,184491.415,,,183309.664,0,131048.950,,166094.428,150623.351,,165182.943,,174834.326,160594.240,,,,156665.654,,,,,,164051.769,155394.107,136635.069,,175515.574,,,,146860.716,27.93000,21.93000,0.00000,0.00000,0.00000,0.00000,0.00000,2.79000,0.00000,0.00000,0.00000,0.00000,0.00000,7.67000,4.99000,0.00000,0.00000,0.00000,6.48000,6.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,20,D,545302,,A,,A,0,D,7200.0,D,7200,7200,7200,7200,7200,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,7200.0,D,7200,7200,7200,7200,7200,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,3,1,2,
0.0396190,0.0461338,0.0439625,0.0487419,0.0478656,0.0472409,0.1674505,05453022,62,D,,A,1,4,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,7200,D,87221.915,0,D,0,D,0,D,,A,0,D,,A,7200,D,0,D,0,D,,A,,A,0,D,261,D,60,D,304,D,70,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,0,D,,A,3,,A,2,D,1,D,2,2,D,,A,1,04,2023,,A,,A,2,D,2,,A,1,D,,A,0,D,,A,,154732.784,166056.811,163146.635,133330.407,,142024.147,163240.683,160011.682,,,145851.000,,184491.415,,,183309.664,0,131048.950,,166094.428,150623.351,,165182.943,,174834.326,160594.240,,,,156665.654,,,,,,164051.769,155394.107,136635.069,,175515.574,,,,146860.716,49.80000,40.82000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.98000,2.79000,31.46000,0.00000,0.00000,0.00000,2.59000,0.00000,8.98000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,20,D,545302,,A,,A,0,D,7200.0,D,7200,7200,7200,7200,7200,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,7200.0,D,7200,7200,7200,7200,7200,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,3,1,2,
0.1769099,0.1936014,0.1982984,0.1757460,0.1541363,0.2223426,0.2602734,05453031,45,D,,A,1,4,D,01,D,1,D,12,D,,A,1,D,,A,3,D,7,D,0,D,20657,D,55061.442,0,D,918,D,0,D,,A,0,D,12,D,0,D,0,D,12000,D,35,D,,A,0,D,565,D,130,D,652,D,150,D,,A,3,,1,D,,A,,A,,A,0,D,2,D,0,D,05,D,1,,A,1,D,1,D,3,2,D,,A,1,04,2023,,A,1,D,1,D,2,,C,,A,,A,52,D,,A,,,,,,105457.213,77898.229,134518.554,,134113.101,,,,98946.651,98273.155,121748.499,116391.499,0,93210.409,,126924.031,81756.879,133327.790,,,106602.625,,149726.648,,,118420.138,89122.125,,121754.308,104755.006,,125159.605,,119413.029,88530.924,,,,141708.527,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,3,D,48,D,545303,2,D,,A,0,D,25297.6,D,27837,21715,24613,26150,26173,404,0.0,D,0,0,0,0,0,0,D,0,D,246.0,D,582,13,103,358,174,201,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,13206.2,D,12603,11774,13679,13455,14520,301,D,2952.0,D,6984,156,1236,4296,2088,,A,,,,,,100,6755.0,D,6170,7597,7270,5773,6965,301,201,,A,,A,,A,,A,06,D,6257,D,S37B,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,03,D,2400,D,,C,2080,2188,2428,2626,2600,301,2384,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,7,4,1,1,
0.1806296,0.1967944,0.1902659,0.1644174,0.2408951,0.1647085,0.2598636,05453032,45,D,,A,1,4,D,01,D,1,D,12,D,,A,1,D,,A,3,D,7,D,0,D,20657,D,55061.442,0,D,918,D,0,D,,A,0,D,12,D,0,D,0,D,12000,D,35,D,,A,0,D,565,D,130,D,652,D,150,D,,A,3,,1,D,,A,,A,,A,0,D,2,D,0,D,05,D,1,,A,1,D,1,D,3,2,D,,A,1,05,2023,,A,1,D,2,D,2,,C,,A,,A,52,D,,A,,,,,,105457.213,77898.229,134518.554,,134113.101,,,,98946.651,98273.155,121748.499,116391.499,0,93210.409,,126924.031,81756.879,133327.790,,,106602.625,,149726.648,,,118420.138,89122.125,,121754.308,104755.006,,125159.605,,119413.029,88530.924,,,,141708.527,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,3,D,48,D,545303,2,D,,A,0,D,25732.0,D,22467,30859,23453,25564,26317,404,0.0,D,0,0,0,0,0,0,D,0,D,357.2,D,240,600,169,449,328,201,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,12540.4,D,10602,13031,11878,12205,14986,301,D,4286.4,D,2880,7200,2028,5388,3936,,A,,,,,,100,6410.2,D,6283,8364,6757,5360,5287,301,201,,A,,A,,A,,A,06,D,6257,D,S37B,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,03,D,2400,D,,C,2702,2264,2790,2611,2108,301,2495,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,7,4,1,1,
0.4846851,0.6279791,0.2271815,0.7297730,0.4776909,0.2413316,0.3109539,05453091,58,D,,A,1,1,D,01,D,1,D,14,D,,A,5,D,,A,3,D,9,D,0,D,25979,D,22007.075,0,D,0,D,0,D,,A,0,D,,A,25979,D,0,D,0,D,40,D,,A,0,D,652,D,150,D,870,D,200,D,,A,2,,1,D,,A,,A,,A,0,D,2,D,0,D,13,D,5,,A,2,D,1,D,,1,D,,A,2,04,2023,1,D,3,D,1,D,2,,A,,A,,A,52,D,,A,40945.133,,24866.761,,,,38623.222,24866.761,,28767.707,,37667.903,32532.917,,,31647.774,,0,,24866.761,,29557.569,,,27478.339,41153.099,24866.761,,45151.470,34373.018,43361.869,24866.761,24866.761,,,,32125.909,,24866.761,31025.649,27281.081,,,,,129.47000,90.31000,0.00000,2.39000,23.01456,11.43789,14.49755,0.00000,0.00000,0.00000,4.98000,8.65000,0.00000,0.00000,0.00000,0.00000,25.34000,0.00000,0.00000,39.16000,0.00000,0.00000,12.49000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,,D,545309,,A,,A,0,D,69255.6,D,30270,66657,122694,29537,97120,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,25979.0,D,25979,25979,25979,25979,25979,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,4291,40678,96715,3558,71141,201,43277,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2,
0.5148823,0.1991422,0.2260486,0.3647945,0.8211870,0.6764397,0.3115496,05453092,58,D,,A,1,1,D,01,D,1,D,14,D,,A,5,D,,A,3,D,9,D,0,D,25979,D,22007.075,0,D,0,D,0,D,,A,0,D,,A,25979,D,0,D,0,D,40,D,,A,0,D,652,D,150,D,870,D,200,D,,A,2,,1,D,,A,,A,,A,0,D,2,D,0,D,13,D,5,,A,2,D,1,D,,1,D,,A,2,04,2023,1,D,3,D,2,D,2,,A,,A,,A,52,D,,A,40945.133,,24866.761,,,,38623.222,24866.761,,28767.707,,37667.903,32532.917,,,31647.774,,0,,24866.761,,29557.569,,,27478.339,41153.099,24866.761,,45151.470,34373.018,43361.869,24866.761,24866.761,,,,32125.909,,24866.761,31025.649,27281.081,,,,,31.32000,23.73000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.69000,0.00000,0.00000,0.00000,0.00000,2.28000,16.76000,0.00000,0.00000,7.59000,0.00000,0.00000,0.00000,0.00000,0.00000,8.11790,0.00000,1,D,,A,0,D,,D,545309,,A,,A,0,D,74110.0,D,108912,155806,49641,29256,26935,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,25979.0,D,25979,25979,25979,25979,25979,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,82933,129827,23662,3277,956,201,48131,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2,
0.9590972,0.9567046,0.9605719,0.9567020,0.9583196,0.9585463,0.8940194,05453101,52,D,52,D,1,1,D,01,D,1,D,16,D,15,D,1,D,,A,3,D,3,D,0,D,171740,D,15168.670,10000,D,12164,D,0,D,,A,0,D,,A,0,D,17240,D,150000,D,50,D,,A,0,D,283,D,65,D,522,D,120,D,,A,1,,1,D,1000,D,,A,,A,0,D,1,D,0,D,03,D,2,6,,2,D,1,D,4,1,D,2,,1,04,2023,1,D,2,D,1,D,2,,A,,A,4,D,52,D,0,D,32907.975,,32151.963,,42993.455,,,30694.909,31763.847,34955.929,,31743.871,31040.101,30110.249,29506.937,40091.845,,0,,,34697.888,,31938.534,31220.466,35309.434,,,,,,36570.487,,,,31246.270,28516.144,,33203.621,,30936.761,30126.761,,,31354.897,,338.67000,132.06000,0.00000,23.95000,0.00000,0.00000,0.00000,8.39000,0.00000,0.00000,0.00000,18.27000,12.99000,8.62000,3.99000,22.96000,8.48000,4.49000,19.92000,206.61000,30.62000,0.00000,25.81000,250.35000,93.53000,10.62609,8.26703,1,D,,A,5,D,06,D,545310,,A,2,D,0,D,320241.6,T,320183,320181,319272,319241,322329,302,12061.8,D,12759,10258,13057,13657,10578,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,16009.2,D,15951,15949,15040,15009,18097,301,299732.4,T,299732,299732,299732,299732,299732,301,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49E,16,4500,D,4500,4500,4500,4500,4500,100,4500,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,2,1
0.8587994,0.8969921,0.8204767,0.8895174,0.8024123,0.8043440,0.8939065,05453102,52,D,52,D,1,1,D,01,D,1,D,16,D,15,D,1,D,,A,3,D,3,D,0,D,171740,D,15168.670,10000,D,12164,D,0,D,,A,0,D,,A,0,D,17240,D,150000,D,50,D,,A,0,D,283,D,65,D,522,D,120,D,,A,1,,1,D,1000,D,,A,,A,0,D,1,D,0,D,03,D,2,6,,2,D,1,D,4,1,D,2,,1,04,2023,1,D,2,D,2,D,2,,A,,A,4,D,52,D,0,D,32907.975,,32151.963,,42993.455,,,30694.909,31763.847,34955.929,,31743.871,31040.101,30110.249,29506.937,40091.845,,0,,,34697.888,,31938.534,31220.466,35309.434,,,,,,36570.487,,,,31246.270,28516.144,,33203.621,,30936.761,30126.761,,,31354.897,,892.36000,589.74000,57.96000,41.85000,56.06916,160.30248,60.11836,12.99000,0.00000,9.69000,8.38000,26.06000,11.48000,9.72000,20.96000,12.74000,33.87000,5.99000,61.56000,302.62000,42.21000,0.00000,40.76000,0.00000,0.00000,0.00000,112.94000,1,D,,A,5,D,06,D,545310,,A,2,D,0,D,171712.4,D,148237,145159,201224,153525,210417,302,11490.6,D,10223,9931,13237,10712,13350,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,18192.2,D,19108,19838,16293,18004,17718,301,149020.2,D,124629,120821,180431,131021,188199,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49E,16,4500,D,4500,4500,4500,4500,4500,100,4500,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,2,1
0.3745967,0.3940460,0.4304662,0.3538862,0.3664075,0.3784878,0.4871076,05453111,21,D,,A,1,4,D,01,D,4,D,11,D,,A,1,D,,A,2,D,9,D,0,D,51000,D,69635.412,0,D,3902,D,0,D,,A,0,D,,A,0,D,0,D,51000,D,40,D,,A,0,D,,B,,B,,B,,B,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,10,D,2,,A,2,D,1,D,2,2,D,,A,1,04,2023,,A,2,D,1,D,2,,A,,A,,A,52,D,,A,,,163950.093,188513.192,173210.528,,163482.603,,,,170008.459,177261.727,189508.923,188583.140,166654.469,,197521.996,0,144209.686,185539.433,,,180061.792,,189822.578,,,168033.193,171929.890,,164118.505,193091.000,,150398.840,,186037.111,169360.963,,,,190415.499,,,,,181.07999,32.66999,0.00000,7.99564,0.00000,0.00000,2.85862,0.00000,0.00000,0.00000,0.00000,0.00000,7.51069,0.00000,0.00000,0.00000,3.76000,0.00000,10.54504,148.41000,16.71000,0.00000,0.00000,44.60000,0.00000,0.00000,0.00000,1,D,,A,0,D,18,D,545311,,A,,A,0,D,51089.4,D,50132,49092,47845,55994,52384,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,51089.4,D,50132,49092,47845,55994,52384,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,1,2,
0.3885188,0.4193144,0.3983782,0.4165134,0.3670872,0.3637268,0.4859932,05453112,21,D,,A,1,4,D,01,D,4,D,11,D,,A,1,D,,A,2,D,9,D,0,D,51000,D,69635.412,0,D,3902,D,0,D,,A,0,D,,A,0,D,0,D,51000,D,40,D,,A,0,D,,B,,B,,B,,B,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,10,D,2,,A,2,D,1,D,2,2,D,,A,1,04,2023,,A,2,D,2,D,2,,A,,A,,A,52,D,,A,,,163950.093,188513.192,173210.528,,163482.603,,,,170008.459,177261.727,189508.923,188583.140,166654.469,,197521.996,0,144209.686,185539.433,,,180061.792,,189822.578,,,168033.193,171929.890,,164118.505,193091.000,,150398.840,,186037.111,169360.963,,,,190415.499,,,,,140.91998,46.77998,0.00000,0.00000,0.00000,0.00000,6.98522,0.00000,0.00000,0.00000,3.88634,0.00000,0.00000,0.00000,0.00000,4.28577,4.67000,0.00000,26.95265,94.14000,0.00000,0.00000,0.00000,2.14000,0.00000,0.00000,0.00000,1,D,,A,0,D,18,D,545311,,A,,A,0,D,52230.0,D,48967,49222,55280,51590,56091,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,52230.0,D,48967,49222,55280,51590,56091,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,1,2,
0.2879681,0.1411017,0.1133497,0.3142572,0.4881626,0.3223636,0.3346906,05453151,64,D,75,D,1,4,D,01,D,2,D,14,D,14,D,1,D,1,D,2,D,1,D,0,D,28552,D,29750.907,0,D,2254,D,0,D,,A,0,D,,A,1979,D,0,D,29469,D,35,D,30,D,0,D,544,D,125,D,804,D,185,D,,A,1,,2,D,,A,03,D,,A,0,D,0,D,1,D,03,D,4,1,,2,D,1,D,4,1,D,2,,1,04,2023,,A,2,D,1,D,2,,A,,A,,A,46,D,47,D,64052.250,,,44526.598,,59166.210,,,60608.602,57653.209,52151.395,,38820.953,64245.332,61145.043,66988.846,57549.545,0,,,,54206.625,,58091.353,68417.826,56717.662,,,,,,55834.314,,,,53029.329,58286.237,,46105.843,,61780.168,64250.317,,,54354.281,533.17000,82.62000,0.00000,0.00000,0.00000,0.00000,7.99000,7.59000,0.00000,15.97000,0.00000,33.45000,0.00000,0.00000,0.00000,4.99000,12.63000,0.00000,0.00000,450.55000,0.00000,0.00000,0.00000,16.30000,0.00000,0.00000,13.01000,1,D,,A,0,D,06,D,545315,,A,,A,0,D,37551.0,T,41798,68551,40659,16699,20050,403,1406.8,D,1560,3682,631,0,1161,0,D,0,D,,A,,,,,,100,16914.2,D,16379,34715,10559,12371,10547,201,0.0,D,0,0,0,0,0,100,66270.2,D,71052,79469,75733,49961,55136,201,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,-6100,D,-48837,-48837,-48837,-48837,-48837,301,-48837,,A,,A,4,D,4,4,4,4,4,100,4,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,3200,D,3200,3200,3200,3200,3200,100,3200,T,D,A,A,A,D,9,3,1,2,2
