INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.7076730,0.6977370,0.7007065,0.7015695,0.7002114,0.7012511,0.7565079,05492331,59,D,59,D,1,2,D,01,D,2,D,12,D,13,D,1,D,1,D,2,D,1,D,0,D,121000,D,34682.665,7281,D,4284,D,0,D,,A,0,D,,A,0,D,0,D,56000,D,30,D,27,D,0,D,978,D,225,D,1304,D,300,D,,A,1,,2,D,250,D,04,D,,A,0,D,0,D,0,D,11,D,3,1,,2,D,1,D,3,1,D,2,,1,07,2023,1,D,3,D,1,D,2,,A,,A,,A,52,D,48,D,,58828.752,,57499.174,,,,55868.819,68738.313,70948.947,66308.377,70297.362,,53217.579,72017.515,75044.483,,1,,63210.214,,55031.015,,,64917.993,58228.421,,56777.083,81097.353,,57770.676,,66184.862,75669.774,,,,56977.298,,,,,,57291.080,53279.258,206.50000,194.50000,0.00000,12.92000,35.86000,5.03000,9.88000,16.17000,25.77000,7.44000,0.00000,13.26000,11.10000,15.91000,8.92000,0.00000,9.05000,8.55000,14.64000,12.00000,107.82000,0.00000,94.58000,0.00000,0.00000,0.00000,5.34000,1,D,,A,0,D,45,D,549233,,A,,A,0,D,121000.0,D,121000,121000,121000,121000,121000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,56000.0,D,56000,56000,56000,56000,56000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,15000,D,15000,15000,15000,15000,15000,100,15000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,50000,D,50000,50000,50000,50000,50000,100,50000,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,5,3,2,2,2
0.7089444,0.6990084,0.7019779,0.7028409,0.7014828,0.7025225,0.7577793,05492332,59,D,59,D,1,2,D,01,D,2,D,12,D,13,D,1,D,1,D,2,D,1,D,0,D,121000,D,34682.665,7281,D,4284,D,0,D,,A,0,D,,A,0,D,0,D,56000,D,30,D,27,D,0,D,978,D,225,D,1304,D,300,D,,A,1,,2,D,250,D,04,D,,A,0,D,0,D,0,D,11,D,3,1,,2,D,1,D,3,1,D,2,,1,07,2023,1,D,3,D,2,D,2,,A,,A,,A,52,D,48,D,,58828.752,,57499.174,,,,55868.819,68738.313,70948.947,66308.377,70297.362,,53217.579,72017.515,75044.483,,1,,63210.214,,55031.015,,,64917.993,58228.421,,56777.083,81097.353,,57770.676,,66184.862,75669.774,,,,56977.298,,,,,,57291.080,53279.258,294.68000,294.68000,3.02000,15.87000,52.86000,9.05000,19.18000,0.00000,18.17000,6.05000,0.00000,36.74000,34.25000,12.89000,11.58000,5.28000,32.19000,3.52000,34.03000,0.00000,85.54000,0.00000,95.50000,76.35000,0.00000,25.52000,0.00000,1,D,,A,0,D,45,D,549233,,A,,A,0,D,121000.0,D,121000,121000,121000,121000,121000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,56000.0,D,56000,56000,56000,56000,56000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,15000,D,15000,15000,15000,15000,15000,100,15000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,50000,D,50000,50000,50000,50000,50000,100,50000,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,5,3,2,2,2
0.7885186,0.7821765,0.7831342,0.7866545,0.7856447,0.7815577,0.8278626,05492351,35,D,35,D,1,1,D,01,D,6,D,13,D,13,D,,A,1,D,8,D,3,D,0,D,150000,D,77886.628,0,D,11476,D,0,D,,A,0,D,,A,0,D,0,D,150000,D,,A,40,D,0,D,870,D,200,D,1304,D,300,D,,A,1,,3,D,,A,03,D,,A,0,D,6,D,0,D,,A,3,1,,2,D,1,D,4,2,D,1,,1,07,2023,1,D,4,D,1,D,2,,A,2,D,,A,0,D,52,D,79512.088,163644.373,80309.113,84607.160,,166822.504,75780.288,79091.654,72590.979,71785.690,,,,145784.129,,166778.048,77886.233,0,75044.225,,,,,,143861.454,,,,165197.204,77171.104,,152055.885,,158883.310,83384.393,,,150071.975,,,137836.324,,154257.195,,,287.73713,213.92000,9.67000,17.47000,17.50000,7.47000,0.00000,0.00000,0.00000,0.00000,18.32000,62.25000,8.64000,2.82000,0.00000,5.64000,0.00000,10.29000,53.85000,73.81713,1.67287,0.00000,0.00000,88.79000,160.58000,1.60000,11.76000,1,D,,A,4,D,49,D,549235,,A,,A,0,D,150000.0,D,150000,150000,150000,150000,150000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,150000.0,D,150000,150000,150000,150000,150000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,5,2,2,2
0.7879398,0.7815977,0.7825554,0.7860757,0.7850659,0.7809789,0.8252981,05492352,35,D,35,D,1,1,D,01,D,6,D,13,D,13,D,,A,1,D,8,D,3,D,0,D,150000,D,77886.628,0,D,11476,D,0,D,,A,0,D,,A,0,D,0,D,150000,D,,A,40,D,0,D,870,D,200,D,1304,D,300,D,,A,1,,3,D,,A,03,D,,A,0,D,6,D,0,D,,A,3,1,,2,D,1,D,4,2,D,1,,1,07,2023,1,D,4,D,2,D,2,,A,2,D,,A,0,D,52,D,79512.088,163644.373,80309.113,84607.160,,166822.504,75780.288,79091.654,72590.979,71785.690,,,,145784.129,,166778.048,77886.233,0,75044.225,,,,,,143861.454,,,,165197.204,77171.104,,152055.885,,158883.310,83384.393,,,150071.975,,,137836.324,,154257.195,,,220.61550,182.42000,0.00000,11.93000,24.71000,18.59000,0.00000,0.00000,0.00000,12.35000,11.76000,13.34000,17.69000,9.24000,11.80000,0.00000,16.76000,0.00000,34.25000,38.19550,6.22450,0.00000,0.00000,0.00000,0.00000,0.00000,21.10000,1,D,,A,4,D,49,D,549235,,A,,A,0,D,150000.0,D,150000,150000,150000,150000,150000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,150000.0,D,150000,150000,150000,150000,150000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,5,2,2,2
0.7900445,0.7837024,0.7848676,0.7881804,0.7871705,0.7830836,0.8326828,05492381,44,D,55,D,1,4,D,01,D,2,D,13,D,12,D,1,D,1,D,2,D,1,D,0,D,150000,D,70600.131,0,D,11475,D,0,D,,A,0,D,,A,0,D,0,D,150000,D,48,D,40,D,0,D,544,D,125,D,761,D,175,D,,A,1,,2,D,1000,D,11,D,,A,0,D,0,D,0,D,11,D,5,1,,2,D,1,D,,2,D,1,,2,07,2023,,A,2,D,1,D,2,,A,,A,,A,52,D,52,D,142393.540,,126128.994,,,,129170.087,112022.331,,138710.727,,128053.183,131637.820,,,110348.033,,1,,123527.669,,126154.382,,,94057.749,106229.997,89911.067,,123444.364,141970.184,125050.814,94525.893,131594.340,,,,145623.454,,111023.677,110773.913,160557.629,,,,,141.07944,49.83000,0.00000,8.99000,0.00000,4.62000,0.00000,7.91000,0.00000,0.00000,4.98000,11.94000,3.49000,0.00000,0.00000,0.00000,0.00000,0.00000,7.90000,91.24944,47.98056,0.00000,38.45000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,,D,549238,,A,,A,0,D,150000.0,D,150000,150000,150000,150000,150000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,150000.0,D,150000,150000,150000,150000,150000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,2,2
0.7908890,0.7845469,0.7857122,0.7890249,0.7880151,0.7839281,0.8335273,05492382,44,D,55,D,1,4,D,01,D,2,D,13,D,12,D,1,D,1,D,2,D,1,D,0,D,150000,D,70600.131,0,D,11475,D,0,D,,A,0,D,,A,0,D,0,D,150000,D,48,D,40,D,0,D,544,D,125,D,761,D,175,D,,A,1,,2,D,1000,D,11,D,,A,0,D,0,D,0,D,11,D,5,1,,2,D,1,D,,2,D,1,,2,07,2023,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,142393.540,,126128.994,,,,129170.087,112022.331,,138710.727,,128053.183,131637.820,,,110348.033,,1,,123527.669,,126154.382,,,94057.749,106229.997,89911.067,,123444.364,141970.184,125050.814,94525.893,131594.340,,,,145623.454,,111023.677,110773.913,160557.629,,,,,161.97000,89.07000,1.76000,14.46000,5.92000,0.00000,2.77900,10.78000,0.00000,0.00000,0.00000,5.28000,0.00000,0.00000,2.48000,0.00000,21.43000,0.00000,24.18100,72.90000,34.10000,0.00000,17.97000,58.82000,0.00000,0.00000,0.00000,1,D,,A,0,D,,D,549238,,A,,A,0,D,150000.0,D,150000,150000,150000,150000,150000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,150000.0,D,150000,150000,150000,150000,150000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,2,2
0.3538558,0.3556427,0.3805907,0.3505448,0.3773652,0.3549275,0.4727361,05492391,54,D,53,D,1,1,D,01,D,2,D,12,D,12,D,1,D,1,D,2,D,1,D,0,D,48000,D,28642.015,200,D,3672,D,0,D,,A,0,D,,A,0,D,0,D,48000,D,40,D,40,D,0,D,652,D,150,D,1304,D,300,D,,A,1,,2,D,,A,07,D,,A,0,D,0,D,0,D,05,D,2,1,,2,D,1,D,3,2,D,1,,1,07,2023,1,D,1,D,1,D,2,,A,,A,,A,52,D,52,D,,,,,53423.543,52673.720,68483.636,46677.931,76652.906,,56925.345,53404.824,70044.732,,,61652.669,,0,50788.272,,,40093.619,64788.788,,58672.798,72490.289,,40093.619,,66651.786,62238.836,,,,52159.166,,,,,,56401.289,48980.788,73239.107,,49519.251,162.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,162.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,51,D,549239,,A,,A,0,D,47190.0,D,45550,49758,45253,49545,45844,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,47190.0,D,45550,49758,45253,49545,45844,302,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,2,2
0.3667541,0.3738121,0.3803778,0.3904111,0.3895797,0.3628760,0.4725232,05492392,54,D,53,D,1,1,D,01,D,2,D,12,D,12,D,1,D,1,D,2,D,1,D,0,D,48000,D,28642.015,200,D,3672,D,0,D,,A,0,D,,A,0,D,0,D,48000,D,40,D,40,D,0,D,652,D,150,D,1304,D,300,D,,A,1,,2,D,,A,07,D,,A,0,D,0,D,0,D,05,D,2,1,,2,D,1,D,3,2,D,1,,1,07,2023,1,D,1,D,2,D,2,,A,,A,,A,52,D,52,D,,,,,53423.543,52673.720,68483.636,46677.931,76652.906,,56925.345,53404.824,70044.732,,,61652.669,,0,50788.272,,,40093.619,64788.788,,58672.798,72490.289,,40093.619,,66651.786,62238.836,,,,52159.166,,,,,,56401.289,48980.788,73239.107,,49519.251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,70.93000,1,D,,A,0,D,51,D,549239,,A,,A,0,D,49364.6,D,46458,51170,51237,49544,48414,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,49364.6,D,46458,51170,51237,49544,48414,302,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,2,2
0.5570022,0.5084515,0.5470220,0.5820602,0.6199888,0.5214084,0.4090397,05492421,55,D,,A,1,1,D,01,D,4,D,12,D,,A,1,D,,A,4,D,9,D,0,D,40000,D,69880.084,0,D,3060,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,40,D,,A,0,D,1522,D,350,D,2174,D,500,D,,A,4,,2,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,4,D,3,1,D,,A,1,07,2023,2,D,3,D,1,D,2,,A,,A,,A,52,D,,A,,120288.102,142770.804,123025.211,171507.282,159381.927,,127353.349,142955.168,134300.675,,,161202.855,,129110.901,,,0,109780.195,113737.707,,119906.226,174855.872,,115152.511,,179687.391,116377.889,,,,156092.561,,,,,,125990.497,155627.484,145509.097,,157071.335,,,,144.84000,144.84000,0.00000,12.78000,0.00000,0.00000,13.47000,0.00000,0.00000,2.03000,0.00000,19.23000,3.47000,12.83000,0.00000,6.61000,18.18000,0.00000,56.24000,0.00000,0.00000,0.00000,10.09000,0.00000,0.00000,18.86000,40.32000,1,D,,A,0,D,51,D,549242,,A,,A,0,D,82122.0,D,73915,97195,88282,80330,70888,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,82122.0,D,73915,97195,88282,80330,70888,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,1,2,
0.5121707,0.6120200,0.5532063,0.4977260,0.4418392,0.4222472,0.4095590,05492422,55,D,,A,1,1,D,01,D,4,D,12,D,,A,1,D,,A,4,D,9,D,0,D,40000,D,69880.084,0,D,3060,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,40,D,,A,0,D,1522,D,350,D,2174,D,500,D,,A,4,,2,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,4,D,3,1,D,,A,1,08,2023,2,D,3,D,2,D,2,,A,,A,,A,52,D,,A,,120288.102,142770.804,123025.211,171507.282,159381.927,,127353.349,142955.168,134300.675,,,161202.855,,129110.901,,,0,109780.195,113737.707,,119906.226,174855.872,,115152.511,,179687.391,116377.889,,,,156092.561,,,,,,125990.497,155627.484,145509.097,,157071.335,,,,37.15000,37.15000,0.00000,0.00000,0.00000,0.00000,0.00000,6.53000,0.00000,0.00000,2.24000,15.66000,7.69000,1.66000,0.00000,3.37000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,51,D,549242,,A,,A,0,D,72958.4,D,55415,61511,70017,82453,95396,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,72958.4,D,55415,61511,70017,82453,95396,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,1,2,
