INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.4900126,0.4877586,0.4890284,0.4913013,0.4909239,0.4991555,0.5669191,05703701,49,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,72000,D,37734.871,0,D,5508,D,0,D,,A,0,D,,A,0,D,0,D,72000,D,30,D,,A,0,D,326,D,75,D,435,D,100,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,1,D,3,1,D,,A,1,01,2024,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,,,,,66452.706,75030.116,71772.896,,68481.602,,,,68224.209,69148.315,69299.300,79737.597,76332.670,0,,66386.857,67275.894,75377.982,,,72198.074,,79562.834,,,78809.863,58927.457,,93683.525,74044.042,,80627.254,,76521.415,68181.787,,,,79871.153,,,42.32000,42.32000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.06000,8.14000,0.00000,0.00000,3.59000,0.00000,16.53000,0.00000,39.69000,0.00000,0.00000,16.75000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,570370,,A,,A,0,D,72000.0,D,72000,72000,72000,72000,72000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,72000.0,D,72000,72000,72000,72000,72000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,4,1,2,
0.4897327,0.4874786,0.4887484,0.4910213,0.4906440,0.4988756,0.5663646,05703702,49,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,72000,D,37734.871,0,D,5508,D,0,D,,A,0,D,,A,0,D,0,D,72000,D,30,D,,A,0,D,326,D,75,D,435,D,100,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,1,D,3,1,D,,A,1,01,2024,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,,,,,66452.706,75030.116,71772.896,,68481.602,,,,68224.209,69148.315,69299.300,79737.597,76332.670,0,,66386.857,67275.894,75377.982,,,72198.074,,79562.834,,,78809.863,58927.457,,93683.525,74044.042,,80627.254,,76521.415,68181.787,,,,79871.153,,,24.33000,19.05000,0.00000,5.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.49000,1.59000,0.00000,0.00000,0.00000,0.00000,0.00000,5.98000,5.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,570370,,A,,A,0,D,72000.0,D,72000,72000,72000,72000,72000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,72000.0,D,72000,72000,72000,72000,72000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,4,1,2,
0.9542397,0.9545373,0.9505343,0.9531427,0.9567606,0.9543120,0.9654121,05703711,47,D,47,D,1,1,D,01,D,2,D,14,D,16,D,5,D,5,D,4,D,3,D,0,D,370050,D,23036.968,0,D,44660,T,0,D,,A,0,D,,A,0,D,0,D,190000,D,60,D,40,D,0,D,1957,D,450,D,2174,D,500,D,,A,1,,2,D,5000,D,03,D,,A,0,D,2,D,0,D,01,D,4,1,,2,D,1,D,2,1,D,2,,1,01,2024,1,D,9,D,1,D,2,,A,,A,,A,50,D,50,D,,60592.258,,35386.245,48092.327,46971.081,,,46105.912,,61906.290,,,44922.937,48284.289,,40470.183,0,49372.861,,61770.992,,37318.998,59571.255,,,,42611.713,,,,,,47449.426,39921.992,53342.224,,45996.017,,,,53293.864,42539.047,46719.167,45143.129,446.78000,150.35000,2.39000,25.54000,4.13000,11.77000,0.00000,14.45000,0.00000,0.00000,12.46000,9.36000,6.25000,1.49000,7.98000,0.00000,19.33000,0.00000,35.20000,296.43000,20.75000,0.00000,0.00000,0.00000,0.00000,2.73000,0.00000,1,D,,A,4,D,26,D,570371,,A,,A,0,D,367540.2,D,370660,372548,366183,360753,367557,301,35301.7,T,35302,35302,35302,35302,35302,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,187490.2,D,190610,192498,186133,180703,187507,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,180000,D,180000,180000,180000,180000,180000,100,180000,,A,,A,50,D,50,50,50,50,50,100,50,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,4,1,2,2
0.9574007,0.9597238,0.9577983,0.9577464,0.9593912,0.9533656,0.9652412,05703712,47,D,47,D,1,1,D,01,D,2,D,14,D,16,D,5,D,5,D,4,D,3,D,0,D,370050,D,23036.968,0,D,44660,T,0,D,,A,0,D,,A,0,D,0,D,190000,D,60,D,40,D,0,D,1957,D,450,D,2174,D,500,D,,A,1,,2,D,5000,D,03,D,,A,0,D,2,D,0,D,01,D,4,1,,2,D,1,D,2,1,D,2,,1,01,2024,1,D,9,D,2,D,2,,A,,A,,A,50,D,50,D,,60592.258,,35386.245,48092.327,46971.081,,,46105.912,,61906.290,,,44922.937,48284.289,,40470.183,0,49372.861,,61770.992,,37318.998,59571.255,,,,42611.713,,,,,,47449.426,39921.992,53342.224,,45996.017,,,,53293.864,42539.047,46719.167,45143.129,379.40000,244.09000,6.08000,19.66000,0.00000,18.97000,2.34000,14.50000,0.00000,2.39000,12.16000,56.90000,17.67000,14.58000,7.47000,3.49000,18.99000,0.00000,48.89000,135.31000,38.21000,0.00000,0.00000,0.00000,0.00000,0.00000,94.83000,1,D,,A,4,D,26,D,570371,,A,,A,0,D,379845.6,D,368375,382898,377863,384972,385120,301,35301.7,T,35302,35302,35302,35302,35302,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,199795.6,D,188325,202848,197813,204922,205070,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,180000,D,180000,180000,180000,180000,180000,100,180000,,A,,A,50,D,50,50,50,50,50,100,50,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,4,1,2,2
0.4304304,0.4367933,0.4306599,0.4323478,0.4372836,0.4436083,0.5231871,05703741,53,D,,A,1,4,D,01,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,61515,D,26872.851,0,D,4820,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,55,D,,A,0,D,283,D,65,D,391,D,90,D,,A,3,,1,D,350,D,,A,,A,0,D,0,D,0,D,01,D,2,,A,2,D,1,D,3,1,D,,A,1,01,2024,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,70879.909,71761.285,,,,58397.021,,56968.926,59586.275,63787.606,,,,,,53886.514,,0,,,53924.351,70326.161,,57677.235,,50961.917,66930.898,,,58544.688,,,59513.919,,59585.463,,,54584.003,60602.441,61077.399,,64696.658,73449.979,69130.823,55927.758,48.24000,25.91000,0.00000,1.94000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.10000,0.00000,0.00000,0.00000,0.00000,17.15000,0.00000,2.72000,22.33000,0.00000,0.00000,0.00000,0.00000,0.00000,10.85000,0.00000,1,D,,A,0,D,01,D,570374,,A,,A,0,D,61515.0,D,61515,61515,61515,61515,61515,100,4820.0,D,4820,4820,4820,4820,4820,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,1500,D,1500,1500,1500,1500,1500,100,1500,,A,,A,15,D,15,15,15,15,15,100,15,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,6,4,1,2,
0.4306298,0.4369927,0.4308593,0.4325471,0.4374829,0.4438077,0.5233864,05703742,53,D,,A,1,4,D,01,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,61515,D,26872.851,0,D,4820,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,55,D,,A,0,D,283,D,65,D,391,D,90,D,,A,3,,1,D,350,D,,A,,A,0,D,0,D,0,D,01,D,2,,A,2,D,1,D,3,1,D,,A,1,01,2024,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,70879.909,71761.285,,,,58397.021,,56968.926,59586.275,63787.606,,,,,,53886.514,,0,,,53924.351,70326.161,,57677.235,,50961.917,66930.898,,,58544.688,,,59513.919,,59585.463,,,54584.003,60602.441,61077.399,,64696.658,73449.979,69130.823,55927.758,198.65000,168.17000,0.00000,7.87000,0.00000,0.00000,4.90000,0.00000,4.67000,0.00000,4.88000,21.02000,0.00000,10.01000,0.00000,0.00000,46.62000,3.57000,64.63000,30.48000,15.38000,0.00000,0.00000,11.93000,0.00000,14.11000,0.00000,1,D,,A,0,D,01,D,570374,,A,,A,0,D,61515.0,D,61515,61515,61515,61515,61515,100,4820.0,D,4820,4820,4820,4820,4820,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,1500,D,1500,1500,1500,1500,1500,100,1500,,A,,A,15,D,15,15,15,15,15,100,15,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,6,4,1,2,
0.9068653,0.9058155,0.9051771,0.9059600,0.9083406,0.9065040,0.9342919,05703771,52,D,52,D,1,1,D,01,D,3,D,16,D,15,D,3,D,3,D,4,D,4,D,16200,D,248700,D,41184.492,11400,D,19431,D,16432,D,,A,0,D,,A,0,D,0,D,206000,D,40,D,20,D,0,D,522,D,120,D,609,D,140,D,,A,1,,4,D,1100,D,03,D,,A,0,D,1,D,0,D,03,D,2,1,,2,D,1,D,4,1,D,2,,1,01,2024,1,D,5,D,1,D,2,,A,,A,,A,52,D,52,D,57863.434,60605.569,61995.928,,127314.516,64047.902,56842.664,62880.489,53245.155,,,,120751.301,,118310.847,65636.588,66254.443,0,,,,,,144736.194,,,,128253.289,57422.915,,105107.238,,111555.846,71851.352,,,107515.478,,,131501.391,,133860.256,,,137024.253,375.73996,267.98996,11.18834,21.77997,32.36598,0.00000,8.98528,0.00000,0.00000,3.62071,3.37803,11.92787,18.64903,7.98156,4.83059,8.73392,13.84271,3.75659,116.94938,107.75000,12.74000,0.00000,0.00000,0.00000,0.00000,0.00000,72.99133,1,D,,A,6,D,08,D,570377,,A,,A,16200,D,248700.0,D,248700,248700,248700,248700,248700,100,14382.0,D,14382,14382,14382,14382,14382,16432,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,206000.0,D,206000,206000,206000,206000,206000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S48B,16,24000,D,24000,24000,24000,24000,24000,100,24000,,A,,A,1700,D,1700,1700,1700,1700,1700,100,1700,,A,17000,D,,A,17000,17000,17000,17000,17000,100,17000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,D,A,A,A,8,4,1,2,2
0.9065597,0.9055100,0.9048715,0.9056544,0.9080350,0.9061985,0.9339863,05703772,52,D,52,D,1,1,D,01,D,3,D,16,D,15,D,3,D,3,D,4,D,4,D,16200,D,248700,D,41184.492,11400,D,19431,D,16432,D,,A,0,D,,A,0,D,0,D,206000,D,40,D,20,D,0,D,522,D,120,D,609,D,140,D,,A,1,,4,D,1100,D,03,D,,A,0,D,1,D,0,D,03,D,2,1,,2,D,1,D,4,1,D,2,,1,01,2024,1,D,5,D,2,D,2,,A,,A,,A,52,D,52,D,57863.434,60605.569,61995.928,,127314.516,64047.902,56842.664,62880.489,53245.155,,,,120751.301,,118310.847,65636.588,66254.443,0,,,,,,144736.194,,,,128253.289,57422.915,,105107.238,,111555.846,71851.352,,,107515.478,,,131501.391,,133860.256,,,137024.253,511.06003,354.23003,12.66800,47.29826,25.65353,11.04369,10.91802,18.10954,21.01864,7.84310,7.31742,16.21585,14.38848,11.49203,13.04288,14.34212,57.21373,8.12413,57.54061,156.83000,9.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,6,D,08,D,570377,,A,,A,16200,D,248700.0,D,248700,248700,248700,248700,248700,100,14382.0,D,14382,14382,14382,14382,14382,16432,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,206000.0,D,206000,206000,206000,206000,206000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S48B,16,24000,D,24000,24000,24000,24000,24000,100,24000,,A,,A,1700,D,1700,1700,1700,1700,1700,100,1700,,A,17000,D,,A,17000,17000,17000,17000,17000,100,17000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,D,A,A,A,8,4,1,2,2
0.4491626,0.4376951,0.4531285,0.4565680,0.4565418,0.4601965,0.5299007,05703781,66,D,52,D,1,2,D,01,D,5,D,13,D,13,D,,A,1,D,2,D,1,D,0,D,63096,D,53917.962,0,D,3290,D,0,D,,A,0,D,,A,20096,D,0,D,43000,D,,A,40,D,0,D,239,D,55,D,304,D,70,D,,A,1,,1,D,,A,01,D,,A,0,D,0,D,1,D,,A,4,2,,2,D,2,D,3,2,D,1,,2,01,2024,1,D,1,D,1,D,2,,A,1,D,,A,0,D,52,D,96406.396,86203.574,174850.897,,,,71082.966,,73810.131,35251.241,149917.129,,,,,,130450.645,0,,,,74610.488,193361.968,,76516.102,,56077.031,135913.448,,,108991.214,,,132373.857,,127554.033,,,152806.804,220131.271,239077.230,,59438.724,83655.452,81500.789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,28,D,570378,,A,,A,0,D,64302.8,D,64555,64941,65136,65340,61542,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19404.8,D,19148,20228,19316,17912,20420,301,0.0,D,0,0,0,0,0,100,44898.0,D,45407,44713,45820,47428,41122,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2,2
0.4646412,0.4512826,0.4574566,0.4736514,0.4702362,0.4805117,0.5295006,05703782,66,D,52,D,1,2,D,01,D,5,D,13,D,13,D,,A,1,D,2,D,1,D,0,D,63096,D,53917.962,0,D,3290,D,0,D,,A,0,D,,A,20096,D,0,D,43000,D,,A,40,D,0,D,239,D,55,D,304,D,70,D,,A,1,,1,D,,A,01,D,,A,0,D,0,D,1,D,,A,4,2,,2,D,2,D,3,2,D,1,,2,02,2024,1,D,1,D,2,D,2,,A,1,D,,A,0,D,52,D,96406.396,86203.574,174850.897,,,,71082.966,,73810.131,35251.241,149917.129,,,,,,130450.645,0,,,,74610.488,193361.968,,76516.102,,56077.031,135913.448,,,108991.214,,,132373.857,,127554.033,,,152806.804,220131.271,239077.230,,59438.724,83655.452,81500.789,109.29002,90.68002,2.74430,13.59525,0.00000,0.00000,4.86704,0.00000,6.92872,0.00000,0.00000,16.18658,2.94855,2.40090,2.85454,0.00000,4.35444,3.62751,30.17219,18.61000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,28,D,570378,,A,,A,0,D,67232.8,D,69238,67860,68739,66330,63997,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19750.4,D,20408,20972,19136,17888,20348,301,0.0,D,0,0,0,0,0,100,47482.4,D,48830,46888,49603,48442,43649,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2,2
0.2166620,0.2326938,0.2264556,0.2591733,0.1541121,0.2617662,0.0018861,05703801,78,D,74,D,1,2,D,01,D,8,D,13,D,13,D,,A,,A,2,D,1,D,0,D,0,D,34559.633,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,870,D,200,D,870,D,200,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,1,1,,2,D,1,D,4,2,D,1,,1,01,2024,1,D,2,D,1,D,2,,A,4,D,1,D,0,D,0,D,66744.185,65942.709,,,73229.946,72487.768,61665.206,,56104.174,75981.490,63419.439,56907.321,60197.391,,,,77236.336,1,,59924.748,57788.929,67556.898,,,,,,71311.665,,,,80364.818,69215.262,,61222.110,,76342.847,78068.079,,,77547.714,,,66299.864,,78.42661,27.19000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.98000,1.29000,4.94000,0.00000,0.00000,0.00000,0.00000,9.98000,51.23661,23.99339,0.00000,0.00000,144.18000,0.00000,0.00000,0.00000,1,D,,A,0,D,06,A,570380,,A,,A,0,D,35180.2,D,38375,26068,39964,35492,36002,503,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,31476.0,D,31428,20004,36312,34992,34644,502,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,6947,6064,3652,500,1358,501,3704,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,1,1,2,2
0.4676475,0.1432596,0.3302096,0.7464590,0.3202209,0.5756575,0.0605033,05703802,78,D,74,D,1,2,D,01,D,8,D,13,D,13,D,,A,,A,2,D,1,D,0,D,0,D,34559.633,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,870,D,200,D,870,D,200,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,1,1,,2,D,1,D,4,2,D,1,,1,01,2024,1,D,2,D,2,D,2,,A,4,D,1,D,0,D,0,D,66744.185,65942.709,,,73229.946,72487.768,61665.206,,56104.174,75981.490,63419.439,56907.321,60197.391,,,,77236.336,1,,59924.748,57788.929,67556.898,,,,,,71311.665,,,,80364.818,69215.262,,61222.110,,76342.847,78068.079,,,77547.714,,,66299.864,,105.18987,52.38000,0.00000,4.99000,0.00000,0.00000,0.00000,0.00000,0.00000,4.79000,0.00000,0.00000,8.97000,16.45000,3.79000,5.49000,0.00000,0.00000,7.90000,52.80987,24.73013,0.00000,0.00000,10.85000,0.00000,14.60000,0.00000,1,D,,A,0,D,06,A,570380,,A,,A,0,D,67796.4,D,85440,46761,133754,48455,24572,504,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,41695.2,D,53088,43176,46884,41472,23856,502,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,178,179,72131,4294,3,501,15357,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,32174,3406,14739,2689,713,501,10744,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,9,1,1,2,2
