INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.4159043,0.4209813,0.4162152,0.4162282,0.4184751,0.4208978,0.4960594,05749042,68,D,,A,1,1,D,01,D,7,D,10,D,,A,,A,,A,3,D,9,D,0,D,64896,D,53059.531,0,D,3060,D,0,D,,A,0,D,,A,16496,D,0,D,40000,D,,A,,A,0,D,,,,,1087,D,250,D,,A,4,,1,D,,A,,A,,A,0,D,1,D,1,D,,A,1,,A,2,D,1,D,4,2,D,,A,1,04,2024,1,D,2,D,2,D,2,,A,1,D,,A,0,D,,A,,119133.077,93189.753,,,,135826.289,,,,,,117102.983,117894.639,127622.868,,157011.073,0,,,,92027.263,95067.806,95128.584,98597.840,130435.582,,107443.112,141664.321,126119.698,,,111106.380,,97216.079,,,86739.855,120660.824,,92145.271,99753.601,,90679.017,,307.89000,100.16000,0.00000,0.00000,31.16773,5.83227,0.00000,17.00000,9.99000,0.00000,5.99000,0.00000,15.98000,5.98000,0.00000,0.00000,4.99000,0.00000,3.23000,207.73000,0.00000,0.00000,0.00000,89.50000,0.00000,0.00000,0.00000,1,D,,A,7,D,06,D,574904,1,D,,A,0,D,64896.0,D,64896,64896,64896,64896,64896,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16496.0,D,16496,16496,16496,16496,16496,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,8400,D,8400,8400,8400,8400,8400,100,8400,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,9,3,1,1,
0.0049441,0.0075643,0.0076378,0.0068166,0.0075238,0.0073678,0.0901001,05749061,63,D,,A,1,2,D,01,D,1,D,16,D,,A,1,D,,A,1,D,8,D,0,D,1567,D,111086.407,0,D,34,D,0,D,,A,0,D,,A,0,D,1117,D,450,D,5,D,,A,0,D,,,,,304,D,70,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,04,D,2,,A,2,D,2,D,1,2,D,,A,1,04,2024,1,D,,A,1,D,2,,A,,A,,A,3,D,,A,,187618.978,,201499.536,,,246515.585,198728.231,,217226.624,220540.905,,155815.307,,177078.405,226781.488,,0,,,152253.935,,,,,,210621.296,118694.469,198468.276,,211541.205,,,,248222.749,176013.035,156457.926,183591.158,242897.052,,288131.105,210554.939,260202.773,,,31.32000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.32000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,42,D,574906,,A,,A,0,D,1567.0,D,1567,1567,1567,1567,1567,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,1117.0,D,1117,1117,1117,1117,1117,100,450.0,D,450,450,450,450,450,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,1,2,
0.0057654,0.0083856,0.0084591,0.0076378,0.0083451,0.0081891,0.0909214,05749062,63,D,,A,1,2,D,01,D,1,D,16,D,,A,1,D,,A,1,D,8,D,0,D,1567,D,111086.407,0,D,34,D,0,D,,A,0,D,,A,0,D,1117,D,450,D,5,D,,A,0,D,,,,,304,D,70,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,04,D,2,,A,2,D,2,D,1,2,D,,A,1,05,2024,1,D,,A,2,D,2,,A,,A,,A,3,D,,A,,187618.978,,201499.536,,,246515.585,198728.231,,217226.624,220540.905,,155815.307,,177078.405,226781.488,,0,,,152253.935,,,,,,210621.296,118694.469,198468.276,,211541.205,,,,248222.749,176013.035,156457.926,183591.158,242897.052,,288131.105,210554.939,260202.773,,,20.03000,20.03000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.69000,1.99000,0.00000,3.49000,1.49000,8.37000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.84000,0.00000,0.00000,0.00000,1,D,,A,0,D,42,D,574906,,A,,A,0,D,1567.0,D,1567,1567,1567,1567,1567,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,1117.0,D,1117,1117,1117,1117,1117,100,450.0,D,450,450,450,450,450,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,1,2,
0.7427936,0.7353265,0.6793756,0.7912031,0.7488059,0.7746802,0.2992502,05749071,27,D,,A,1,3,D,01,D,4,D,15,D,,A,1,D,,A,2,D,9,D,0,D,34000,D,39661.780,500,D,2601,D,0,D,,A,0,D,,A,0,D,0,D,34000,D,39,D,,A,0,D,,,,,1304,D,300,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,04,D,1,,A,2,D,4,D,3,2,D,,A,1,04,2024,1,D,2,D,1,D,2,,A,,A,,A,52,D,,A,91118.516,70159.964,70666.128,,,,,,70558.547,,,,85181.615,80831.367,,75271.727,,0,74186.524,67928.851,,,101007.623,,,76454.510,,67641.764,,,70897.453,79819.245,63178.243,,77298.277,82030.433,94455.601,76947.996,77070.722,,,,82035.303,,79089.297,22.66000,8.36000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.36000,14.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,13,D,574907,,A,,A,0,D,139020.6,D,148149,141186,155640,115951,134177,402,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,139020.6,D,148149,141186,155640,115951,134177,402,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35C,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,1,2,
0.7408314,0.7329003,0.6780709,0.7622077,0.8664681,0.5721269,0.3033670,05749072,27,D,,A,1,3,D,01,D,4,D,15,D,,A,1,D,,A,2,D,9,D,0,D,34000,D,39661.780,500,D,2601,D,0,D,,A,0,D,,A,0,D,0,D,34000,D,39,D,,A,0,D,,,,,1304,D,300,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,04,D,1,,A,2,D,4,D,3,2,D,,A,1,04,2024,1,D,2,D,2,D,2,,A,,A,,A,52,D,,A,91118.516,70159.964,70666.128,,,,,,70558.547,,,,85181.615,80831.367,,75271.727,,0,74186.524,67928.851,,,101007.623,,,76454.510,,67641.764,,,70897.453,79819.245,63178.243,,77298.277,82030.433,94455.601,76947.996,77070.722,,,,82035.303,,79089.297,95.65000,95.65000,0.00000,40.96000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.79000,12.11000,4.12000,0.00000,0.00000,0.00000,19.24000,0.00000,15.43000,0.00000,0.00000,0.00000,60.27000,0.00000,0.00000,3.99060,10.69000,1,D,,A,0,D,13,D,574907,,A,,A,0,D,137054.2,D,90840,200626,145334,115387,133084,402,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,137054.2,D,90840,200626,145334,115387,133084,402,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35C,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,1,2,
0.3657816,0.2525979,0.2658853,0.7089949,0.2524963,0.2502526,0.3345376,05749101,88,T,,A,1,2,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,38096,D,13696.111,0,D,0,D,0,D,,A,0,D,,A,38096,D,0,D,0,D,,A,,A,0,D,,,,,261,D,60,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,3,1,D,,A,1,04,2024,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,,,21702.964,,,,31252.187,24583.391,24965.929,25304.930,24996.079,,29285.758,22436.402,32071.414,,,1,28482.948,,24015.405,,,23317.095,28543.010,,31878.627,21854.497,,25877.270,,29947.021,23270.143,,,,28092.698,,,,,,32221.152,22865.745,28336.055,18.88000,18.88000,0.00000,0.00000,0.00000,14.89000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,D,574910,,A,,A,0,D,56760.6,D,39427,38651,126231,40710,38784,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,38096.0,D,38096,38096,38096,38096,38096,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,B,,C,,C,1331,555,88135,2614,688,201,18665,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,5,1,1,2,
0.3070269,0.2793793,0.2690224,0.5029891,0.2651371,0.2501513,0.3344363,05749102,88,T,,A,1,2,D,01,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,38096,D,13696.111,0,D,0,D,0,D,,A,0,D,,A,38096,D,0,D,0,D,,A,,A,0,D,,,,,261,D,60,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,3,1,D,,A,1,04,2024,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,,,21702.964,,,,31252.187,24583.391,24965.929,25304.930,24996.079,,29285.758,22436.402,32071.414,,,1,28482.948,,24015.405,,,23317.095,28543.010,,31878.627,21854.497,,25877.270,,29947.021,23270.143,,,,28092.698,,,,,,32221.152,22865.745,28336.055,6.99000,6.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,4.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,D,574910,,A,,A,0,D,48415.6,D,39413,40391,78483,41099,42692,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,38096.0,D,38096,38096,38096,38096,38096,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,B,,C,,C,1317,2295,40387,3003,4596,201,10320,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,5,1,1,2,
0.7797723,0.7778797,0.7782114,0.7804224,0.7748046,0.7800905,0.8222474,05749131,49,D,,A,1,1,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,150000,D,28872.884,0,D,11475,D,15000,D,,A,0,D,,A,0,D,0,D,150000,D,40,D,,A,0,D,,,,,2609,D,600,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,1,D,4,1,D,,A,1,04,2024,2,D,1,D,1,D,2,,A,,A,,A,52,D,,A,56765.531,,56029.991,,65030.491,,,48829.233,59886.523,49897.093,,60036.805,51843.099,61851.934,70955.762,61138.364,,0,,,37028.413,,64969.065,50071.024,53446.670,,,,,,49863.748,,,,63490.562,47851.755,,64096.617,,60525.638,40454.740,,,45126.021,,155.55000,61.13000,0.00000,7.99000,0.00000,0.00000,0.00000,0.00000,10.52000,0.00000,0.00000,11.96000,15.62000,12.02000,2.38000,0.00000,0.00000,0.00000,0.64000,94.42000,89.43000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,06,D,574913,,A,,A,0,D,150000.0,D,150000,150000,150000,150000,150000,100,0.0,D,0,0,0,0,0,15000,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,150000.0,D,150000,150000,150000,150000,150000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49E,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,2,
0.7782221,0.7763294,0.7766611,0.7786300,0.7732543,0.7785403,0.8166546,05749132,49,D,,A,1,1,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,150000,D,28872.884,0,D,11475,D,15000,D,,A,0,D,,A,0,D,0,D,150000,D,40,D,,A,0,D,,,,,2609,D,600,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,1,D,4,1,D,,A,1,04,2024,2,D,1,D,2,D,2,,A,,A,,A,52,D,,A,56765.531,,56029.991,,65030.491,,,48829.233,59886.523,49897.093,,60036.805,51843.099,61851.934,70955.762,61138.364,,0,,,37028.413,,64969.065,50071.024,53446.670,,,,,,49863.748,,,,63490.562,47851.755,,64096.617,,60525.638,40454.740,,,45126.021,,80.34000,41.20000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.79000,1.00000,2.49000,2.99000,13.45000,0.00000,11.49000,5.99000,39.14000,35.47000,0.00000,0.00000,3.23000,43.38000,0.00000,0.00000,1,D,,A,0,D,06,D,574913,,A,,A,0,D,150000.0,D,150000,150000,150000,150000,150000,100,0.0,D,0,0,0,0,0,15000,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,150000.0,D,150000,150000,150000,150000,150000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49E,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,2,
0.9941770,0.9956815,0.9935911,0.9952537,0.9897269,0.9937136,0.9940441,05749151,50,D,55,D,1,2,D,01,D,2,D,16,D,16,D,1,D,1,D,4,D,3,D,0,D,637524,T,74005.344,22000,D,25263,D,0,D,,A,0,D,,A,0,D,0,D,617524,T,45,D,35,D,0,D,,,,,2391,D,550,D,,A,1,,2,D,,A,03,D,,A,0,D,2,D,0,D,03,D,2,1,,2,D,1,D,4,2,D,1,,1,05,2024,1,D,2,D,1,D,2,,A,,A,,A,52,D,52,D,,,129798.110,,126432.064,150521.875,,,,150988.558,,,,,,157688.700,167491.840,0,142531.894,,117383.331,,,,159712.436,192452.447,145716.348,123824.282,137142.512,,112990.767,142018.822,167063.710,,,120587.839,,165226.149,,,143861.045,193536.159,,151831.628,148149.284,361.49000,333.88000,24.03000,18.05000,20.69000,15.98000,0.00000,7.55000,0.00000,0.00000,0.00000,12.36000,74.46000,46.31000,6.05000,1.81000,25.01000,8.49000,73.09000,27.61000,0.00000,0.00000,0.00000,16.34000,0.00000,0.00000,13.15000,1,D,,A,5,D,53,T,574915,,A,,A,0,D,552773.8,T,552031,522462,571257,545077,573041,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,532773.8,T,532031,502462,551257,525077,553041,301,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,16,0,D,0,0,0,0,0,100,0,,A,,A,20000,D,20000,20000,20000,20000,20000,100,20000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,4,1,2,2
0.9913165,0.9894719,0.9836565,0.9925635,0.9941770,0.9868702,0.9945913,05749152,50,D,55,D,1,2,D,01,D,2,D,16,D,16,D,1,D,1,D,4,D,3,D,0,D,637524,T,74005.344,22000,D,25263,D,0,D,,A,0,D,,A,0,D,0,D,617524,T,45,D,35,D,0,D,,,,,2391,D,550,D,,A,1,,2,D,,A,03,D,,A,0,D,2,D,0,D,03,D,2,1,,2,D,1,D,4,2,D,1,,1,05,2024,1,D,2,D,2,D,2,,A,,A,,A,52,D,52,D,,,129798.110,,126432.064,150521.875,,,,150988.558,,,,,,157688.700,167491.840,0,142531.894,,117383.331,,,,159712.436,192452.447,145716.348,123824.282,137142.512,,112990.767,142018.822,167063.710,,,120587.839,,165226.149,,,143861.045,193536.159,,151831.628,148149.284,678.15821,436.06000,29.95000,30.07000,52.91000,21.87000,24.78000,18.58000,0.00000,5.99000,1.29000,28.78000,55.06000,28.00000,5.36000,18.28000,47.77000,0.00000,67.37000,242.09821,109.40179,0.00000,0.00000,18.68000,163.51000,0.00000,82.48000,1,D,,A,5,D,53,T,574915,,A,,A,0,D,527565.6,T,511206,555415,550070,503282,517854,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,507565.6,T,491206,535415,530070,483282,497854,301,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,16,0,D,0,0,0,0,0,100,0,,A,,A,20000,D,20000,20000,20000,20000,20000,100,20000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,4,1,2,2
0.2543618,0.2626904,0.2632072,0.2611197,0.2620963,0.2575745,0.3468284,05749161,52,D,,A,1,1,D,01,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,40012,D,31423.043,2000,D,3060,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,40,D,,A,0,D,,,,,326,D,75,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,10,D,3,,A,2,D,1,D,2,2,D,,A,1,04,2024,1,D,1,D,1,D,2,,A,,A,,A,52,D,,A,,57221.749,63786.423,70831.618,,66891.061,58578.749,63808.373,,,64244.700,,70157.409,,,70768.665,74587.411,0,,58894.440,49137.542,,82526.275,,61428.357,77239.831,,,,66707.678,,,,,,59860.546,58045.671,73865.263,,82024.697,,,,56026.971,56425.030,20.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,31,D,574916,,A,,A,0,D,40012.0,D,40012,40012,40012,40012,40012,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,12,D,12,12,12,12,12,100,12,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,4,4,1,2,
