INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.1281529,0.1407412,0.1366235,0.1370380,0.1341326,0.1378801,0.2499438,05784661,78,D,,A,1,2,D,01,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,22496,D,41841.280,0,D,0,D,0,D,,A,0,D,,A,22496,D,0,D,0,D,,A,,A,0,D,,,,,304,D,70,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,3,1,D,,A,1,07,2024,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,83786.413,78170.896,,,,107856.167,,100932.430,87425.748,61208.412,,,,,,93234.776,,0,,,104941.149,63707.175,,101555.776,,102699.489,82760.867,,,108525.068,,,105422.131,,104131.113,,,95255.350,73640.301,69401.288,,112612.661,64627.231,82092.977,71925.373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,01,D,578466,,A,,A,0,D,22496.0,D,22496,22496,22496,22496,22496,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,22496.0,D,22496,22496,22496,22496,22496,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2,
0.1288372,0.1414256,0.1373079,0.1377224,0.1348170,0.1385645,0.2509280,05784662,78,D,,A,1,2,D,01,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,22496,D,41841.280,0,D,0,D,0,D,,A,0,D,,A,22496,D,0,D,0,D,,A,,A,0,D,,,,,304,D,70,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,3,1,D,,A,1,07,2024,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,83786.413,78170.896,,,,107856.167,,100932.430,87425.748,61208.412,,,,,,93234.776,,0,,,104941.149,63707.175,,101555.776,,102699.489,82760.867,,,108525.068,,,105422.131,,104131.113,,,95255.350,73640.301,69401.288,,112612.661,64627.231,82092.977,71925.373,132.60998,99.38998,6.52606,7.73212,0.00000,0.00000,5.05082,7.54424,12.62834,0.00000,0.00000,11.82835,11.46853,2.44196,2.33192,4.29955,18.98419,0.00000,8.55390,33.22000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,01,D,578466,,A,,A,0,D,22496.0,D,22496,22496,22496,22496,22496,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,22496.0,D,22496,22496,22496,22496,22496,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2,
0.5892175,0.5957744,0.5923264,0.5923871,0.5859747,0.5914108,0.6576386,05784691,41,D,42,D,1,1,D,01,D,3,D,12,D,13,D,3,D,1,D,5,D,4,D,0,D,93000,D,34776.167,0,D,7498,D,0,D,,A,0,D,,A,0,D,0,D,98000,D,18,D,70,D,0,D,,,,,3478,D,800,D,,A,1,,3,D,,A,13,D,,A,0,D,2,D,0,D,02,D,5,1,,2,D,1,D,,2,D,1,,2,07,2024,1,D,2,D,1,D,2,,A,,A,,A,20,D,52,D,36819.334,51187.425,,,39804.817,,36819.334,,,51707.845,60899.598,60589.471,,56793.160,36819.334,57388.952,37075.144,0,82177.151,,,,50474.824,,53840.276,64837.297,76556.096,,,,,,57194.956,,,,77055.094,55850.164,,87209.710,,39051.611,59742.258,,,528.00001,468.00001,11.16339,66.40434,21.19670,0.00000,4.27781,19.11607,58.24225,0.00000,8.27336,32.23282,28.30722,20.65043,17.26231,32.20005,29.94020,25.91493,92.81813,60.00000,0.00000,0.00000,0.00000,0.00000,0.00000,81.48654,0.00000,1,D,,A,6,D,,D,578469,,A,,A,0,D,93000.0,D,93000,93000,93000,93000,93000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,98000.0,D,98000,98000,98000,98000,98000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,-5000,D,,A,-5000,-5000,-5000,-5000,-5000,100,-5000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,D,A,A,A,,5,2,2,2
0.5894741,0.5960309,0.5925830,0.5926436,0.5862312,0.5916674,0.6578952,05784692,41,D,42,D,1,1,D,01,D,3,D,12,D,13,D,3,D,1,D,5,D,4,D,0,D,93000,D,34776.167,0,D,7498,D,0,D,,A,0,D,,A,0,D,0,D,98000,D,18,D,70,D,0,D,,,,,3478,D,800,D,,A,1,,3,D,,A,13,D,,A,0,D,2,D,0,D,02,D,5,1,,2,D,1,D,,2,D,1,,2,07,2024,1,D,2,D,2,D,2,,A,,A,,A,20,D,52,D,36819.334,51187.425,,,39804.817,,36819.334,,,51707.845,60899.598,60589.471,,56793.160,36819.334,57388.952,37075.144,0,82177.151,,,,50474.824,,53840.276,64837.297,76556.096,,,,,,57194.956,,,,77055.094,55850.164,,87209.710,,39051.611,59742.258,,,814.02001,748.01001,39.13374,62.48827,41.77312,47.15648,16.16999,26.43031,75.23104,16.12716,17.38866,36.94236,29.42573,40.06807,15.31807,25.16694,77.10254,34.97131,147.11622,66.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,6,D,,D,578469,,A,,A,0,D,93000.0,D,93000,93000,93000,93000,93000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,98000.0,D,98000,98000,98000,98000,98000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,-5000,D,,A,-5000,-5000,-5000,-5000,-5000,100,-5000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,D,A,A,A,,5,2,2,2
0.7090872,0.5396740,0.6356577,0.8518192,0.6732584,0.7464052,0.2727716,05784731,57,D,,A,2,2,D,01,D,4,D,15,D,,A,1,D,,A,10,D,7,D,0,D,24000,D,67626.674,0,D,1836,D,0,D,50,D,0,D,,A,0,D,0,D,24000,D,24,D,,A,0,D,,,,,652,D,150,D,,A,2,,7,D,500,D,,A,,A,0,D,6,D,0,D,05,D,5,,A,2,D,1,D,2,2,D,,A,2,07,2024,1,D,1,D,1,D,2,,A,,A,,A,52,D,,A,,128958.908,,200365.049,116712.761,67509.732,,,79038.703,,107674.717,,,62790.897,130553.238,,92043.166,0,182817.854,,85181.970,,154637.144,104061.260,,,,107265.752,,,,,,105566.906,138102.499,99215.832,,93008.968,,,,189010.775,111130.971,155567.275,119174.545,223.90000,21.39000,0.00000,13.37000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,202.51000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,6,D,,D,578473,,A,,A,0,D,125557.2,D,139531,115804,188773,103666,80012,407,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,125557.2,D,139531,115804,188773,103666,80012,407,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,2,
0.7696981,0.4704164,0.7464187,0.7374750,0.8746166,0.8425002,0.2684538,05784732,57,D,,A,2,2,D,01,D,4,D,15,D,,A,1,D,,A,10,D,7,D,0,D,24000,D,67626.674,0,D,1836,D,0,D,50,D,0,D,,A,0,D,0,D,24000,D,24,D,,A,0,D,,,,,652,D,150,D,,A,2,,7,D,500,D,,A,,A,0,D,6,D,0,D,05,D,5,,A,2,D,1,D,2,2,D,,A,2,08,2024,1,D,1,D,2,D,2,,A,,A,,A,52,D,,A,,128958.908,,200365.049,116712.761,67509.732,,,79038.703,,107674.717,,,62790.897,130553.238,,92043.166,0,182817.854,,85181.970,,154637.144,104061.260,,,,107265.752,,,,,,105566.906,138102.499,99215.832,,93008.968,,,,189010.775,111130.971,155567.275,119174.545,485.60000,405.60000,0.00000,1.79000,0.00000,18.36000,0.00000,0.00000,0.00000,0.00000,3.02000,64.62000,2.45000,0.00000,7.33000,2.58000,80.43000,0.00000,225.02000,80.00000,0.00000,0.00000,0.00000,163.57810,0.00000,42.51000,33.91190,1,D,,A,6,D,,D,578473,,A,,A,0,D,145628.0,D,180826,202435,136479,139474,68926,407,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,145628.0,D,180826,202435,136479,139474,68926,407,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,2,
0.5557640,0.5097469,0.5820040,0.5649709,0.5494536,0.5484918,0.5841692,05784761,57,D,,A,1,1,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,75000,D,19350.509,0,D,5738,D,0,D,,A,0,D,,A,0,D,0,D,75000,D,40,D,,A,0,D,,,,,1087,D,250,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,01,D,1,,A,2,D,1,D,3,1,D,,A,1,07,2024,2,D,1,D,1,D,2,,A,,A,,A,52,D,,A,39894.811,,,,,,39539.291,,,,30788.574,33439.459,,36165.324,,31141.830,42312.186,0,,,43631.582,,,40734.877,,36075.255,,,33342.055,36864.909,38159.806,,32440.277,39408.451,30155.756,41530.584,35071.217,,,,41884.445,,35113.954,35456.658,35951.211,116.59000,116.59000,0.00000,5.99000,7.27000,0.00000,0.00000,12.20000,0.00000,0.00000,4.93000,25.34000,16.36000,14.57000,1.75000,6.78000,10.71000,0.00000,10.69000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3,D,4,D,0,D,11,D,578476,,A,,A,0,D,83886.2,D,83491,84230,87100,89638,74972,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,83886.2,D,83491,84230,87100,89638,74972,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,1,2,
0.5531847,0.5479184,0.5228128,0.5611156,0.5509176,0.5652692,0.5833105,05784762,57,D,,A,1,1,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,75000,D,19350.509,0,D,5738,D,0,D,,A,0,D,,A,0,D,0,D,75000,D,40,D,,A,0,D,,,,,1087,D,250,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,01,D,1,,A,2,D,1,D,3,1,D,,A,1,07,2024,2,D,1,D,2,D,2,,A,,A,,A,52,D,,A,39894.811,,,,,,39539.291,,,,30788.574,33439.459,,36165.324,,31141.830,42312.186,0,,,43631.582,,,40734.877,,36075.255,,,33342.055,36864.909,38159.806,,32440.277,39408.451,30155.756,41530.584,35071.217,,,,41884.445,,35113.954,35456.658,35951.211,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3,D,40,D,0,D,11,D,578476,,A,,A,0,D,83448.4,D,87292,84867,85463,77185,82435,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,83448.4,D,87292,84867,85463,77185,82435,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,1,2,
0.2501305,0.2544254,0.2543751,0.2549950,0.2541065,0.2547505,0.3587936,05784841,77,D,74,D,1,2,D,01,D,8,D,15,D,13,D,,A,,A,2,D,1,D,0,D,37792,D,32442.342,0,D,0,D,0,D,,A,0,D,,A,37792,D,0,D,0,D,,A,,A,0,D,,,,,1304,D,300,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,4,1,,2,D,1,D,3,1,D,2,,1,07,2024,1,D,2,D,1,D,2,,A,1,D,1,D,0,D,0,D,73710.085,,,57403.518,,74533.029,78473.985,61910.315,,,,,,64265.147,,,,0,62868.622,63120.499,,52279.306,,57476.592,55781.862,,,59693.301,,,61189.351,,64211.367,,,65412.832,58864.981,61864.729,,70857.740,71809.759,79127.844,83855.560,71536.897,,56.31000,56.31000,5.03000,7.59000,0.00000,3.55000,0.00000,0.00000,0.00000,0.00000,1.75000,7.42000,4.02000,0.00000,0.00000,0.00000,7.96000,9.16000,9.83000,0.00000,11.74000,0.00000,0.00000,0.00000,21.39000,0.00000,5.00000,1,D,,A,0,D,37,D,578484,,A,,A,0,D,37792.0,D,37792,37792,37792,37792,37792,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,37792.0,D,37792,37792,37792,37792,37792,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,1,2,2
0.2503698,0.2546647,0.2546144,0.2552343,0.2543458,0.2549898,0.3590329,05784842,77,D,74,D,1,2,D,01,D,8,D,15,D,13,D,,A,,A,2,D,1,D,0,D,37792,D,32442.342,0,D,0,D,0,D,,A,0,D,,A,37792,D,0,D,0,D,,A,,A,0,D,,,,,1304,D,300,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,4,1,,2,D,1,D,3,1,D,2,,1,07,2024,1,D,2,D,2,D,2,,A,1,D,1,D,0,D,0,D,73710.085,,,57403.518,,74533.029,78473.985,61910.315,,,,,,64265.147,,,,0,62868.622,63120.499,,52279.306,,57476.592,55781.862,,,59693.301,,,61189.351,,64211.367,,,65412.832,58864.981,61864.729,,70857.740,71809.759,79127.844,83855.560,71536.897,,51.56000,51.56000,0.00000,11.22000,0.00000,5.93000,0.00000,0.00000,0.00000,0.00000,1.75000,3.64000,1.51000,0.00000,0.00000,0.00000,9.75000,7.11000,10.65000,0.00000,23.48000,0.00000,0.00000,33.58000,0.00000,45.41000,0.00000,1,D,,A,0,D,37,D,578484,,A,,A,0,D,37792.0,D,37792,37792,37792,37792,37792,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,37792.0,D,37792,37792,37792,37792,37792,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,1,2,2
0.8437393,0.8427756,0.8039667,0.7801345,0.8918875,0.8743796,0.8130020,05784851,52,D,56,D,2,1,D,01,D,6,D,15,D,12,D,,A,5,D,6,D,4,D,0,D,148478,D,20534.944,0,D,13789,D,0,D,,A,0,D,,A,28228,D,0,D,60250,D,,A,14,D,0,D,,,,,1304,D,300,D,,A,1,,3,D,,A,10,D,,A,0,D,1,D,0,D,,A,5,3,,2,D,3,D,1,2,D,1,,2,07,2024,1,D,8,D,1,D,2,,A,4,D,,A,0,D,52,D,43836.013,,35476.909,,45737.669,36853.089,,,41250.028,,,35270.522,,29150.965,,,55186.386,0,35513.386,46834.383,,31648.779,30561.085,31810.701,41921.357,41410.926,,,,50078.429,,41518.766,48288.660,40485.862,,,,,,23992.962,,,,38133.645,44027.685,237.08999,160.72999,4.37093,24.90911,3.49000,5.34846,0.00000,0.00000,6.92083,0.00000,7.09607,16.09314,8.17173,7.26960,11.42002,8.55526,21.52999,0.00000,35.55485,76.36000,0.00000,0.00000,13.76000,85.49000,0.00000,0.00000,73.90000,1,D,,A,6,D,,D,578485,4,D,6,D,0,D,180786.0,D,201308,211937,150482,159055,181148,201,13770.0,D,13770,13770,13770,13770,13770,0,D,0,D,,A,,,,,,100,28228.0,D,28228,28228,28228,28228,28228,100,0.0,D,0,0,0,0,0,100,92558.0,D,113080,123709,62254,70827,92920,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,60000,D,60000,60000,60000,60000,60000,100,60000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,1,1
0.8859064,0.7949862,0.9102522,0.8508888,0.9031444,0.9095368,0.8128505,05784852,52,D,56,D,2,1,D,01,D,6,D,15,D,12,D,,A,5,D,6,D,4,D,0,D,148478,D,20534.944,0,D,13789,D,0,D,,A,0,D,,A,28228,D,0,D,60250,D,,A,14,D,0,D,,,,,1304,D,300,D,,A,1,,3,D,,A,10,D,,A,0,D,1,D,0,D,,A,5,3,,2,D,3,D,1,2,D,1,,2,07,2024,1,D,8,D,2,D,2,,A,4,D,,A,0,D,52,D,43836.013,,35476.909,,45737.669,36853.089,,,41250.028,,,35270.522,,29150.965,,,55186.386,0,35513.386,46834.383,,31648.779,30561.085,31810.701,41921.357,41410.926,,,,50078.429,,41518.766,48288.660,40485.862,,,,,,23992.962,,,,38133.645,44027.685,467.37001,398.82001,29.44540,39.52297,29.41956,5.33397,0.00000,8.26979,6.90208,7.13542,9.66482,37.82377,28.65749,18.49141,12.45978,11.65223,34.07301,24.12339,95.84492,68.55000,0.00000,0.00000,0.00000,0.00000,0.00000,61.98770,84.81890,1,D,,A,6,D,,D,578485,4,D,6,D,0,D,206121.8,D,233431,223242,188478,231935,153523,201,13770.0,D,13770,13770,13770,13770,13770,0,D,0,D,,A,,,,,,100,28228.0,D,28228,28228,28228,28228,28228,100,0.0,D,0,0,0,0,0,100,117893.8,D,145203,135014,100250,143707,65295,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,60000,D,60000,60000,60000,60000,60000,100,60000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,1,1
