INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.2479990,0.0330657,0.2807862,0.0286714,0.5926788,0.4046351,0.0238670,05907801,67,D,,A,1,3,D,,B,1,D,15,D,,A,1,D,,A,2,D,9,D,0,D,0,D,35943.140,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,,,,,0,D,0,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,2,D,05,D,4,,A,2,D,1,D,3,2,D,,A,1,10,2024,1,D,,A,1,D,2,,A,,A,,A,25,D,,A,,62153.056,73844.354,63954.951,,68066.250,,,,53113.995,67909.120,78322.520,78559.115,80934.724,,56946.358,70475.815,0,71451.458,,,49693.481,,61796.337,,,72444.137,62691.971,,55474.570,76327.397,,48925.533,,63266.426,58833.160,,,,87361.868,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,A,590780,,A,,A,0,D,39549.0,D,56262,90104,4214,41497,5668,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,39549.0,D,56262,90104,4214,41497,5668,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,217,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,1,2,
0.3847079,0.7871915,0.2526800,0.0251177,0.3552459,0.2101099,0.1020122,05907802,67,D,,A,1,3,D,,B,1,D,15,D,,A,1,D,,A,2,D,9,D,0,D,0,D,35943.140,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,,,,,0,D,0,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,2,D,05,D,4,,A,2,D,1,D,3,2,D,,A,1,11,2024,1,D,,A,2,D,2,,A,,A,,A,25,D,,A,,62153.056,73844.354,63954.951,,68066.250,,,,53113.995,67909.120,78322.520,78559.115,80934.724,,56946.358,70475.815,0,71451.458,,,49693.481,,61796.337,,,72444.137,62691.971,,55474.570,76327.397,,48925.533,,63266.426,58833.160,,,,87361.868,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,A,590780,,A,,A,0,D,56144.6,D,33239,52186,3642,39113,152543,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,56144.6,D,33239,52186,3642,39113,152543,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,217,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,1,2,
0.7795711,0.7722853,0.7737642,0.7747249,0.7735179,0.7768127,0.8187279,05907811,28,D,,A,1,4,D,01,D,1,D,16,D,,A,1,D,,A,1,D,8,D,0,D,145000,D,59573.040,0,D,11093,D,0,D,,A,0,D,,A,0,D,0,D,145000,D,40,D,,A,0,D,,,,,217,D,50,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,4,D,1,2,D,,A,1,10,2024,,A,,A,1,D,2,,A,,A,,A,12,D,,A,,116007.365,,,112239.627,110855.310,,115042.912,115116.435,,97989.609,,118871.207,126373.947,,,,0,123696.728,,,,,,119916.299,118432.658,117645.852,,110349.037,,,,109377.207,106714.931,121303.983,115133.040,143629.936,,124142.009,123633.526,98426.395,,,111726.721,,162.50003,59.50003,2.91119,0.00000,0.00000,0.00000,0.00000,8.03086,0.00000,0.00000,0.00000,0.00000,4.61414,4.58320,6.57997,7.94720,0.00000,6.79834,18.03513,103.00000,0.00000,0.00000,0.00000,26.16666,0.00000,7.83334,45.52199,1,D,,A,0,D,34,D,590781,,A,,A,0,D,145000.0,D,145000,145000,145000,145000,145000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,145000.0,D,145000,145000,145000,145000,145000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,1,2,
0.7776761,0.7703903,0.7718693,0.7728299,0.7716229,0.7749177,0.8168329,05907812,28,D,,A,1,4,D,01,D,1,D,16,D,,A,1,D,,A,1,D,8,D,0,D,145000,D,59573.040,0,D,11093,D,0,D,,A,0,D,,A,0,D,0,D,145000,D,40,D,,A,0,D,,,,,217,D,50,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,4,D,1,2,D,,A,1,11,2024,,A,,A,2,D,2,,A,,A,,A,12,D,,A,,116007.365,,,112239.627,110855.310,,115042.912,115116.435,,97989.609,,118871.207,126373.947,,,,0,123696.728,,,,,,119916.299,118432.658,117645.852,,110349.037,,,,109377.207,106714.931,121303.983,115133.040,143629.936,,124142.009,123633.526,98426.395,,,111726.721,,150.88154,72.00000,8.13018,3.29429,15.02968,0.00000,0.00000,0.00000,0.00000,0.00000,3.51508,3.59484,1.39277,10.28448,0.00000,0.00000,13.43172,0.00000,13.32696,78.88154,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.74352,1,D,,A,0,D,34,D,590781,,A,,A,0,D,145000.0,D,145000,145000,145000,145000,145000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,145000.0,D,145000,145000,145000,145000,145000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,1,2,
0.2583817,0.2645657,0.2699021,0.2696705,0.2661290,0.2699025,0.3749827,05907831,23,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,40200,D,17115.614,600,D,3060,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,40,D,,A,0,D,,,,,326,D,75,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,4,D,4,2,D,,A,1,10,2024,,A,1,D,1,D,2,,A,,A,,A,50,D,,A,,,37481.287,,37475.658,30925.386,,,,30793.937,,,,,,34452.412,36304.991,0,37122.010,,35575.213,,,,30080.749,35459.834,37733.778,34030.926,32210.708,,33242.760,29392.137,32166.683,,,35473.160,,32296.598,,,32916.431,33404.123,,35185.698,32697.867,166.52000,128.32000,5.98000,1.99000,6.98000,4.99000,0.00000,0.00000,0.00000,0.00000,0.00000,13.87000,26.00000,24.98000,0.00000,7.59000,20.53000,0.00000,15.41000,38.20000,0.00000,0.00000,7.48000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,53,D,590783,,A,,A,0,D,40080.2,D,40039,40060,40119,40079,40104,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,15,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,39,60,119,79,104,301,80,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,5,1,2,
0.2582555,0.2646919,0.2697759,0.2695444,0.2654854,0.2705915,0.3751089,05907832,23,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,40200,D,17115.614,600,D,3060,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,40,D,,A,0,D,,,,,326,D,75,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,4,D,4,2,D,,A,1,10,2024,,A,1,D,2,D,2,,A,,A,,A,50,D,,A,,,37481.287,,37475.658,30925.386,,,,30793.937,,,,,,34452.412,36304.991,0,37122.010,,35575.213,,,,30080.749,35459.834,37733.778,34030.926,32210.708,,33242.760,29392.137,32166.683,,,35473.160,,32296.598,,,32916.431,33404.123,,35185.698,32697.867,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,53,D,590783,,A,,A,0,D,40065.2,D,40113,40002,40030,40068,40113,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,15,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,113,2,30,68,113,301,65,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,5,1,2,
0.4882097,0.4943283,0.4914211,0.4950485,0.4846846,0.4966891,0.5791807,05907851,40,D,45,D,1,4,D,01,D,2,D,16,D,12,D,1,D,5,D,4,D,3,D,0,D,69900,D,29258.435,0,D,7642,D,0,D,,A,0,D,,A,0,D,0,D,39900,D,25,D,35,D,0,D,,,,,1304,D,300,D,,A,1,,2,D,,A,03,D,,A,0,D,2,D,0,D,03,D,2,1,,2,D,1,D,4,2,D,1,,1,10,2024,,A,1,D,1,D,2,,A,,A,,A,52,D,52,D,,,,56615.720,,,,,,61112.272,77581.752,85780.920,,56256.830,,,,0,58860.637,76177.279,91034.895,76102.735,61343.422,,67517.591,71815.664,80688.313,,,61090.616,,49319.150,,,58137.699,73752.809,,52236.721,79235.193,,62484.660,,47013.571,72133.832,,234.75000,161.10000,3.08000,4.93000,0.00000,0.00000,4.11000,0.00000,0.00000,0.00000,0.00000,0.00000,9.05000,0.00000,11.61000,37.04000,22.59000,6.68000,62.01000,73.65000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,3,D,08,D,590785,,A,,A,0,D,69900.0,D,69900,69900,69900,69900,69900,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,39900.0,D,39900,39900,39900,39900,39900,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S48B,16,30000,D,30000,30000,30000,30000,30000,100,30000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,5,1,2,2
0.4879940,0.4941126,0.4912054,0.4948328,0.4844690,0.4964734,0.5789650,05907852,40,D,45,D,1,4,D,01,D,2,D,16,D,12,D,1,D,5,D,4,D,3,D,0,D,69900,D,29258.435,0,D,7642,D,0,D,,A,0,D,,A,0,D,0,D,39900,D,25,D,35,D,0,D,,,,,1304,D,300,D,,A,1,,2,D,,A,03,D,,A,0,D,2,D,0,D,03,D,2,1,,2,D,1,D,4,2,D,1,,1,10,2024,,A,1,D,2,D,2,,A,,A,,A,52,D,52,D,,,,56615.720,,,,,,61112.272,77581.752,85780.920,,56256.830,,,,0,58860.637,76177.279,91034.895,76102.735,61343.422,,67517.591,71815.664,80688.313,,,61090.616,,49319.150,,,58137.699,73752.809,,52236.721,79235.193,,62484.660,,47013.571,72133.832,,216.99000,179.68000,0.00000,18.79000,0.00000,0.00000,0.00000,20.69000,0.00000,0.00000,0.00000,5.54000,0.00000,2.42000,6.34000,26.77000,23.66000,8.23000,67.24000,37.31000,0.00000,0.00000,0.00000,23.55000,0.00000,11.45000,22.57000,1,D,,A,3,D,08,D,590785,,A,,A,0,D,69900.0,D,69900,69900,69900,69900,69900,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,39900.0,D,39900,39900,39900,39900,39900,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S48B,16,30000,D,30000,30000,30000,30000,30000,100,30000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,5,1,2,2
0.8330985,0.8886384,0.7881911,0.8051173,0.7827670,0.8580921,0.4185841,05907891,82,D,79,D,1,2,D,01,D,8,D,12,D,13,D,,A,,A,2,D,1,D,0,D,45192,D,27018.047,0,D,0,D,0,D,,A,0,D,,A,44992,D,0,D,0,D,,A,,A,0,D,,,,,678,D,156,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,4,1,,2,D,1,D,3,1,D,2,,1,10,2024,1,D,2,D,1,D,2,,A,1,D,1,D,0,D,0,D,75258.474,69186.690,,,,53847.177,,62951.993,74626.072,73403.017,,,,,,54444.287,,1,,,39255.942,84902.675,,53890.605,,53123.537,73968.673,,,52786.453,,,45707.040,,58167.753,,,54374.503,79034.175,71229.253,,58969.361,70918.415,78328.168,81689.286,64.57000,27.57000,0.00000,4.33000,0.00000,0.00000,0.00000,0.00000,0.00000,2.60000,0.00000,10.86000,0.00000,0.00000,0.00000,0.00000,9.78000,0.00000,0.00000,37.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,01,D,590789,,A,,A,0,D,176003.5,T,198158,149504,159751,151367,221237,405,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,57827.2,D,53584,51736,53320,52588,77908,302,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,409,107,157,85,83,301,168,,A,,A,,A,,,,,,100,,,C,,B,,C,46702,198,8811,1231,45783,201,20545,,B,,C,,C,97463,97463,97463,97463,97463,201,97463,,A,,A,,A,,,,,,100,,D,D,A,D,T,A,6,1,1,2,2
0.6118277,0.6572963,0.5782072,0.6823871,0.4990491,0.6179763,0.4187833,05907892,82,D,79,D,1,2,D,01,D,8,D,12,D,13,D,,A,,A,2,D,1,D,0,D,45192,D,27018.047,0,D,0,D,0,D,,A,0,D,,A,44992,D,0,D,0,D,,A,,A,0,D,,,,,678,D,156,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,4,1,,2,D,1,D,3,1,D,2,,1,11,2024,1,D,2,D,2,D,2,,A,1,D,1,D,0,D,0,D,75258.474,69186.690,,,,53847.177,,62951.993,74626.072,73403.017,,,,,,54444.287,,1,,,39255.942,84902.675,,53890.605,,53123.537,73968.673,,,52786.453,,,45707.040,,58167.753,,,54374.503,79034.175,71229.253,,58969.361,70918.415,78328.168,81689.286,37.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,01,D,590789,,A,,A,0,D,94388.4,D,94868,70797,111857,87150,107270,405,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,62077.6,D,50116,68800,49492,68164,73816,302,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,175,131,19,3,15,301,69,,A,,A,,A,,,,,,100,,,C,,B,,C,43665,824,341,2426,33246,201,16100,,B,,C,,C,912,1042,62005,16557,193,201,16142,,A,,A,,A,,,,,,100,,D,D,A,D,D,A,6,1,1,2,2
